COD_ETU;Note : TLMI3104;Résultat : TLMI3104;Session : TLMI3104;Année : TLMI3104;Filière;Année;Module;Semestre
18011568;;;;;MIP;2020;TLMI4604;S4
18011569;10;V  ;2;2019;MIP;2020;TLMI4604;S4
18011572;15;V  ;1;2019;MIP;2020;TLMI4604;S4
18012757;13;V  ;1;2019;MIP;2020;TLMI4604;S4
16000233;11417;V  ;2;2019;MIP;2019;TLMI3004;S3
16000322;10;V  ;2;2019;MIP;2019;TLMI3004;S3
16000386;0;NV ;2;2019;MIP;2019;TLMI3004;S3
16000603;8896;NV ;2;2019;MIP;2019;TLMI3004;S3
16000636;;;1;2019;MIP;2019;TLMI3004;S3
16000831;9229;NV ;2;2019;MIP;2019;TLMI3004;S3
16000862;7.3;NV ;2;2019;MIP;2019;TLMI3004;S3
16000866;8908;NV ;2;2019;MIP;2019;TLMI3004;S3
16000970;9175;NV ;2;2019;MIP;2019;TLMI3004;S3
16001078;10929;V  ;2;2019;MIP;2019;TLMI3004;S3
16001082;0;NV ;2;2019;MIP;2019;TLMI3004;S3
16001090;10063;V  ;2;2019;MIP;2019;TLMI3004;S3
16001153;3417;NV ;2;2019;MIP;2019;TLMI3004;S3
16001233;;;1;2019;MIP;2019;TLMI3004;S3
16001288;10846;V  ;2;2019;MIP;2019;TLMI3004;S3
16001328;6158;NV ;2;2019;MIP;2019;TLMI3004;S3
16001346;10404;V  ;2;2019;MIP;2019;TLMI3004;S3
16001358;9729;NV ;2;2019;MIP;2019;TLMI3004;S3
16001418;9.3;NV ;2;2019;MIP;2019;TLMI3004;S3
16001447;12596;V  ;2;2019;MIP;2019;TLMI3004;S3
16001455;11283;V  ;2;2018;MIP;2019;TLMI3004;S3
16001511;10088;V  ;2;2019;MIP;2019;TLMI3004;S3
16001529;7192;NV ;2;2019;MIP;2019;TLMI3004;S3
16001661;5092;NV ;2;2019;MIP;2019;TLMI3004;S3
16001899;10;V  ;2;2019;MIP;2019;TLMI3004;S3
16001999;6.7;NV ;2;2019;MIP;2019;TLMI3004;S3
16002056;;NV ;2;2019;MIP;2019;TLMI3004;S3
16003729;11396;V  ;2;2018;MIP;2019;TLMI3004;S3
16004163;8413;NV ;2;2019;MIP;2019;TLMI3004;S3
16005397;;;1;2019;MIP;2019;TLMI3004;S3
16005554;;;1;2019;MIP;2019;TLMI3004;S3
17000924;;;1;2019;MIP;2019;TLMI3004;S3
17001986;10275;V  ;2;2019;MIP;2019;TLMI3004;S3
17002059;;;1;2019;MIP;2019;TLMI3004;S3
17002180;12263;V  ;1;2019;MIP;2019;TLMI3004;S3
17002457;;;1;2019;MIP;2019;TLMI3004;S3
17004263;9883;NV ;2;2019;MIP;2019;TLMI3004;S3
17004774;5.9;NV ;2;2019;MIP;2019;TLMI3004;S3
17004781;11038;V  ;2;2019;MIP;2019;TLMI3004;S3
17005128;11083;V  ;2;2019;MIP;2019;TLMI3004;S3
17005358;11913;V  ;2;2019;MIP;2019;TLMI3004;S3
17005517;11415;V  ;2;2019;MIP;2019;TLMI3004;S3
17005562;9448;AC ;2;2019;MIP;2019;TLMI3004;S3
17005726;7817;NV ;2;2019;MIP;2019;TLMI3004;S3
17005751;8077;NV ;2;2019;MIP;2019;TLMI3004;S3
17005961;10646;V  ;2;2019;MIP;2019;TLMI3004;S3
17005966;0;NV ;2;2019;MIP;2019;TLMI3004;S3
17005967;10823;V  ;2;2019;MIP;2019;TLMI3004;S3
17005992;10352;V  ;2;2019;MIP;2019;TLMI3004;S3
17006009;;;1;2019;MIP;2019;TLMI3004;S3
17006032;11914;V  ;1;2019;MIP;2019;TLMI3004;S3
17006145;10646;V  ;2;2019;MIP;2019;TLMI3004;S3
17006167;11017;V  ;2;2019;MIP;2019;TLMI3004;S3
17006189;9806;AC ;2;2019;MIP;2019;TLMI3004;S3
17006191;10008;V  ;2;2019;MIP;2019;TLMI3004;S3
17006196;;;1;2019;MIP;2019;TLMI3004;S3
17006197;;;1;2019;MIP;2019;TLMI3004;S3
17006200;6917;NV ;2;2019;MIP;2019;TLMI3004;S3
17006271;;;1;2019;MIP;2019;TLMI3004;S3
17006279;11133;V  ;2;2019;MIP;2019;TLMI3004;S3
17006281;10933;V  ;2;2019;MIP;2019;TLMI3004;S3
17006283;;;1;2019;MIP;2019;TLMI3004;S3
17006290;10496;V  ;2;2019;MIP;2019;TLMI3004;S3
17006296;11415;V  ;2;2019;MIP;2019;TLMI3004;S3
17006299;11595;V  ;2;2019;MIP;2019;TLMI3004;S3
17006302;11571;V  ;1;2019;MIP;2019;TLMI3004;S3
17006307;9779;NV ;2;2019;MIP;2019;TLMI3004;S3
17006316;7;NV ;2;2019;MIP;2019;TLMI3004;S3
17006323;11379;V  ;2;2019;MIP;2019;TLMI3004;S3
17006327;7867;NV ;2;2019;MIP;2019;TLMI3004;S3
17006334;11992;V  ;2;2019;MIP;2019;TLMI3004;S3
17006339;7919;NV ;2;2019;MIP;2019;TLMI3004;S3
17006343;10446;V  ;2;2019;MIP;2019;TLMI3004;S3
17006344;10013;V  ;2;2019;MIP;2019;TLMI3004;S3
17006345;;;;;MIP;2019;TLMI3004;S3
17006348;10025;V  ;2;2019;MIP;2019;TLMI3004;S3
17006351;;;1;2019;MIP;2019;TLMI3004;S3
17006381;10154;V  ;2;2019;MIP;2019;TLMI3004;S3
17006390;8013;NV ;2;2019;MIP;2019;TLMI3004;S3
17006394;;;1;2019;MIP;2019;TLMI3004;S3
17006397;10171;V  ;2;2019;MIP;2019;TLMI3004;S3
17006399;7238;NV ;2;2019;MIP;2019;TLMI3004;S3
17006401;;;1;2019;MIP;2019;TLMI3004;S3
17006404;10108;V  ;2;2019;MIP;2019;TLMI3004;S3
17006411;12342;V  ;1;2019;MIP;2019;TLMI3004;S3
17006417;11675;V  ;2;2019;MIP;2019;TLMI3004;S3
17006419;;;1;2019;MIP;2019;TLMI3004;S3
17006427;8592;NV ;2;2019;MIP;2019;TLMI3004;S3
17006430;10.4;V  ;2;2019;MIP;2019;TLMI3004;S3
17006436;12146;V  ;2;2019;MIP;2019;TLMI3004;S3
17006442;8.3;NV ;2;2019;MIP;2019;TLMI3004;S3
17006472;9771;AC ;2;2019;MIP;2019;TLMI3004;S3
17006476;10054;V  ;2;2019;MIP;2019;TLMI3004;S3
17006483;11.3;V  ;2;2019;MIP;2019;TLMI3004;S3
17006503;;;1;2019;MIP;2019;TLMI3004;S3
17006514;;;1;2019;MIP;2019;TLMI3004;S3
17006516;11444;V  ;2;2019;MIP;2019;TLMI3004;S3
17006631;10646;V  ;2;2019;MIP;2019;TLMI3004;S3
17006656;10296;V  ;2;2019;MIP;2019;TLMI3004;S3
17006749;11.6;V  ;2;2019;MIP;2019;TLMI3004;S3
17006756;11321;V  ;2;2019;MIP;2019;TLMI3004;S3
17006758;;;1;2019;MIP;2019;TLMI3004;S3
17006992;12573;V  ;1;2019;MIP;2019;TLMI3004;S3
17007095;10.2;V  ;2;2019;MIP;2019;TLMI3004;S3
17007398;;;1;2019;MIP;2019;TLMI3004;S3
17007761;9892;AC ;2;2019;MIP;2019;TLMI3004;S3
17009227;11467;V  ;2;2019;MIP;2019;TLMI3004;S3
17010720;;;1;2019;MIP;2019;TLMI3004;S3
17011579;11204;V  ;2;2019;MIP;2019;TLMI3004;S3
17011580;12763;V  ;2;2019;MIP;2019;TLMI3004;S3
17011676;11046;V  ;2;2019;MIP;2019;TLMI3004;S3
18001816;17683;V  ;1;2019;MIP;2019;TLMI3004;S3
18001836;13502;V  ;2;2019;MIP;2019;TLMI3004;S3
18002014;;;1;2019;MIP;2019;TLMI3004;S3
18002590;11.5;V  ;2;2019;MIP;2019;TLMI3004;S3
18002598;10.2;V  ;2;2019;MIP;2019;TLMI3004;S3
18002900;11683;V  ;2;2019;MIP;2019;TLMI3004;S3
18003004;12938;V  ;2;2019;MIP;2019;TLMI3004;S3
18003072;14894;V  ;1;2019;MIP;2019;TLMI3004;S3
18003097;12996;V  ;2;2019;MIP;2019;TLMI3004;S3
18003187;9669;AC ;2;2019;MIP;2019;TLMI3004;S3
18003211;;;1;2019;MIP;2019;TLMI3004;S3
18003221;12717;V  ;1;2019;MIP;2019;TLMI3004;S3
18003290;10569;V  ;2;2019;MIP;2019;TLMI3004;S3
18003719;11738;V  ;2;2019;MIP;2019;TLMI3004;S3
18003832;10.2;V  ;2;2019;MIP;2019;TLMI3004;S3
18003890;;;1;2019;MIP;2019;TLMI3004;S3
18003909;;;1;2019;MIP;2019;TLMI3004;S3
18003916;10158;V  ;2;2019;MIP;2019;TLMI3004;S3
18003921;;;1;2019;MIP;2019;TLMI3004;S3
18003943;11283;V  ;2;2019;MIP;2019;TLMI3004;S3
18003956;;;1;2019;MIP;2019;TLMI3004;S3
18004252;12302;V  ;2;2019;MIP;2019;TLMI3004;S3
18004287;0;NV ;2;2019;MIP;2019;TLMI3004;S3
18004291;;;1;2019;MIP;2019;TLMI3004;S3
18004337;;;1;2019;MIP;2019;TLMI3004;S3
18004348;11258;V  ;2;2019;MIP;2019;TLMI3004;S3
18004355;12179;V  ;2;2019;MIP;2019;TLMI3004;S3
18004367;;;1;2019;MIP;2019;TLMI3004;S3
18004376;;;1;2019;MIP;2019;TLMI3004;S3
18004424;;;1;2019;MIP;2019;TLMI3004;S3
18004450;10006;V  ;2;2019;MIP;2019;TLMI3004;S3
18004480;;;1;2019;MIP;2019;TLMI3004;S3
18004557;;;1;2019;MIP;2019;TLMI3004;S3
18004567;12.2;V  ;2;2019;MIP;2019;TLMI3004;S3
18004807;10726;NV ;2;2019;MIP;2019;TLMI3004;S3
18004817;13096;V  ;2;2019;MIP;2019;TLMI3004;S3
18004840;;;1;2019;MIP;2019;TLMI3004;S3
18004860;;;1;2019;MIP;2019;TLMI3004;S3
18004912;8863;NV ;2;2019;MIP;2019;TLMI3004;S3
18004917;;;1;2019;MIP;2019;TLMI3004;S3
18004952;;;1;2019;MIP;2019;TLMI3004;S3
18004966;11825;V  ;2;2019;MIP;2019;TLMI3004;S3
18005004;8048;NV ;2;2019;MIP;2019;TLMI3004;S3
18005047;8242;NV ;2;2019;MIP;2019;TLMI3004;S3
18005070;;;1;2019;MIP;2019;TLMI3004;S3
18005077;;;1;2019;MIP;2019;TLMI3004;S3
18005090;10104;V  ;2;2019;MIP;2019;TLMI3004;S3
18005111;11358;V  ;2;2019;MIP;2019;TLMI3004;S3
18005123;13113;V  ;2;2019;MIP;2019;TLMI3004;S3
18005179;12488;V  ;2;2019;MIP;2019;TLMI3004;S3
18005324;;;1;2019;MIP;2019;TLMI3004;S3
18005328;12335;V  ;2;2019;MIP;2019;TLMI3004;S3
18005343;8.7;NV ;2;2019;MIP;2019;TLMI3004;S3
18005351;11419;V  ;2;2019;MIP;2019;TLMI3004;S3
18005354;;;1;2019;MIP;2019;TLMI3004;S3
18005370;4308;NV ;2;2019;MIP;2019;TLMI3004;S3
18005389;12048;V  ;2;2019;MIP;2019;TLMI3004;S3
18005401;5183;NV ;2;2019;MIP;2019;TLMI3004;S3
18005409;0;NV ;2;2019;MIP;2019;TLMI3004;S3
18005417;;;1;2019;MIP;2019;TLMI3004;S3
18005421;8873;NV ;2;2019;MIP;2019;TLMI3004;S3
18005430;7692;NV ;2;2019;MIP;2019;TLMI3004;S3
18005475;;;1;2019;MIP;2019;TLMI3004;S3
18005479;;;1;2019;MIP;2019;TLMI3004;S3
18005517;10.9;V  ;2;2019;MIP;2019;TLMI3004;S3
18005544;;;1;2019;MIP;2019;TLMI3004;S3
18005547;12.2;V  ;2;2019;MIP;2019;TLMI3004;S3
18005566;11292;V  ;2;2019;MIP;2019;TLMI3004;S3
18005756;;;1;2019;MIP;2019;TLMI3004;S3
18005764;;;1;2019;MIP;2019;TLMI3004;S3
18005831;12192;V  ;1;2019;MIP;2019;TLMI3004;S3
18005838;5458;NV ;2;2019;MIP;2019;TLMI3004;S3
18005845;9775;NV ;2;2019;MIP;2019;TLMI3004;S3
18005940;;;1;2019;MIP;2019;TLMI3004;S3
18005960;;;1;2019;MIP;2019;TLMI3004;S3
18006040;;;1;2019;MIP;2019;TLMI3004;S3
18006045;;;1;2019;MIP;2019;TLMI3004;S3
18006059;;;1;2019;MIP;2019;TLMI3004;S3
18006092;7292;NV ;2;2019;MIP;2019;TLMI3004;S3
18006100;;;1;2019;MIP;2019;TLMI3004;S3
18006124;12342;V  ;2;2019;MIP;2019;TLMI3004;S3
18006129;6633;NV ;2;2019;MIP;2019;TLMI3004;S3
18006139;;;1;2019;MIP;2019;TLMI3004;S3
18006160;10967;V  ;2;2019;MIP;2019;TLMI3004;S3
18006172;10379;NV ;2;2019;MIP;2019;TLMI3004;S3
18006176;;;1;2019;MIP;2019;TLMI3004;S3
18006180;;;1;2019;MIP;2019;TLMI3004;S3
18006183;;;1;2019;MIP;2019;TLMI3004;S3
18006184;;;1;2019;MIP;2019;TLMI3004;S3
18006186;;;1;2019;MIP;2019;TLMI3004;S3
18006193;;;1;2019;MIP;2019;TLMI3004;S3
18006197;;;1;2019;MIP;2019;TLMI3004;S3
18006203;8075;NV ;2;2019;MIP;2019;TLMI3004;S3
18006205;;;1;2019;MIP;2019;TLMI3004;S3
18006208;;;1;2019;MIP;2019;TLMI3004;S3
18006210;;;1;2019;MIP;2019;TLMI3004;S3
18006211;9154;NV ;2;2019;MIP;2019;TLMI3004;S3
18006212;;;1;2019;MIP;2019;TLMI3004;S3
18006213;;;1;2019;MIP;2019;TLMI3004;S3
18006215;;;1;2019;MIP;2019;TLMI3004;S3
18006217;;;1;2019;MIP;2019;TLMI3004;S3
18006218;11338;V  ;2;2019;MIP;2019;TLMI3004;S3
18006219;3683;NV ;2;2019;MIP;2019;TLMI3004;S3
18006220;;;1;2019;MIP;2019;TLMI3004;S3
18006221;0.5;NV ;2;2019;MIP;2019;TLMI3004;S3
18006222;10.4;V  ;2;2019;MIP;2019;TLMI3004;S3
18006223;;;1;2019;MIP;2019;TLMI3004;S3
18006911;;;1;2019;MIP;2019;TLMI3004;S3
18007022;;;1;2019;MIP;2019;TLMI3004;S3
18007194;;;1;2019;MIP;2019;TLMI3004;S3
18007298;;;1;2019;MIP;2019;TLMI3004;S3
18007617;;;1;2019;MIP;2019;TLMI3004;S3
18007960;;;1;2019;MIP;2019;TLMI3004;S3
18008043;;;1;2019;MIP;2019;TLMI3004;S3
18008962;;;1;2019;MIP;2019;TLMI3004;S3
18008966;;;1;2019;MIP;2019;TLMI3004;S3
18009004;;;1;2019;MIP;2019;TLMI3004;S3
18009008;;;1;2019;MIP;2019;TLMI3004;S3
18009010;;;1;2019;MIP;2019;TLMI3004;S3
18009011;11902;V  ;2;2019;MIP;2019;TLMI3004;S3
18009016;;;1;2019;MIP;2019;TLMI3004;S3
18009019;;;1;2019;MIP;2019;TLMI3004;S3
18009020;;;1;2019;MIP;2019;TLMI3004;S3
18009022;10.5;V  ;2;2019;MIP;2019;TLMI3004;S3
18009027;9683;NV ;2;2019;MIP;2019;TLMI3004;S3
18009029;;;1;2019;MIP;2019;TLMI3004;S3
18009031;;;1;2019;MIP;2019;TLMI3004;S3
18009033;;;1;2019;MIP;2019;TLMI3004;S3
18009093;;;1;2019;MIP;2019;TLMI3004;S3
18009154;;;1;2019;MIP;2019;TLMI3004;S3
18009159;;;1;2019;MIP;2019;TLMI3004;S3
18009169;;;1;2019;MIP;2019;TLMI3004;S3
18009212;;;1;2019;MIP;2019;TLMI3004;S3
18009732;;;1;2019;MIP;2019;TLMI3004;S3
18009804;7475;NV ;2;2019;MIP;2019;TLMI3004;S3
18009949;9.4;NV ;2;2019;MIP;2019;TLMI3004;S3
18010317;12675;V  ;2;2019;MIP;2019;TLMI3004;S3
18010364;;;1;2019;MIP;2019;TLMI3004;S3
18010372;;;1;2019;MIP;2019;TLMI3004;S3
18010519;;;1;2019;MIP;2019;TLMI3004;S3
18010520;;;1;2019;MIP;2019;TLMI3004;S3
18010525;;;1;2019;MIP;2019;TLMI3004;S3
18010547;;;1;2019;MIP;2019;TLMI3004;S3
18010592;11285;V  ;2;2019;MIP;2019;TLMI3004;S3
18010733;;;1;2019;MIP;2019;TLMI3004;S3
18010738;;;1;2019;MIP;2019;TLMI3004;S3
18010741;;;1;2019;MIP;2019;TLMI3004;S3
18010743;8263;NV ;2;2019;MIP;2019;TLMI3004;S3
18010750;;;1;2019;MIP;2019;TLMI3004;S3
18010752;;;1;2019;MIP;2019;TLMI3004;S3
18010755;;;1;2019;MIP;2019;TLMI3004;S3
18010758;;;1;2019;MIP;2019;TLMI3004;S3
18010761;;;1;2019;MIP;2019;TLMI3004;S3
18010765;;;1;2019;MIP;2019;TLMI3004;S3
18010769;5183;NV ;2;2019;MIP;2019;TLMI3004;S3
18010770;;;1;2019;MIP;2019;TLMI3004;S3
18010778;;;1;2019;MIP;2019;TLMI3004;S3
18010779;4346;NV ;2;2019;MIP;2019;TLMI3004;S3
18010780;;;1;2019;MIP;2019;TLMI3004;S3
18010783;12713;V  ;2;2019;MIP;2019;TLMI3004;S3
18010788;;;1;2019;MIP;2019;TLMI3004;S3
18010805;;;1;2019;MIP;2019;TLMI3004;S3
18010880;9396;NV ;2;2019;MIP;2019;TLMI3004;S3
18010881;11708;V  ;2;2019;MIP;2019;TLMI3004;S3
18010888;;;1;2019;MIP;2019;TLMI3004;S3
18010894;;;1;2019;MIP;2019;TLMI3004;S3
18011058;;;1;2019;MIP;2019;TLMI3004;S3
18011062;;;1;2019;MIP;2019;TLMI3004;S3
18011070;;;1;2019;MIP;2019;TLMI3004;S3
18011072;6808;NV ;2;2019;MIP;2019;TLMI3004;S3
18011543;12163;V  ;2;2019;MIP;2019;TLMI3004;S3
18011546;;;1;2019;MIP;2019;TLMI3004;S3
18011548;;;1;2019;MIP;2019;TLMI3004;S3
18011549;;;1;2019;MIP;2019;TLMI3004;S3
18011567;;;1;2019;MIP;2019;TLMI3004;S3
18011568;;;1;2019;MIP;2019;TLMI3004;S3
18011569;;;1;2019;MIP;2019;TLMI3004;S3
18011572;;;1;2019;MIP;2019;TLMI3004;S3
18012757;;;1;2019;MIP;2019;TLMI3004;S3
16000233;10;V  ;2;2018;MIP;2019;TLMI3404;S3
16000322;10;V  ;1;2018;MIP;2019;TLMI3404;S3
16000386;0;NRA;1;2019;MIP;2019;TLMI3404;S3
16000603;10;V  ;2;2019;MIP;2019;TLMI3404;S3
16000636;8.5;NV ;2;2019;MIP;2019;TLMI3404;S3
16000831;6;NV ;2;2019;MIP;2019;TLMI3404;S3
16000862;19375;V  ;1;2017;MIP;2019;TLMI3404;S3
16000866;14.8;V  ;1;2017;MIP;2019;TLMI3404;S3
16000970;11.2;V  ;1;2017;MIP;2019;TLMI3404;S3
16001078;10.2;V  ;1;2017;MIP;2019;TLMI3404;S3
16001082;0;NRA;1;2019;MIP;2019;TLMI3404;S3
16001090;10.5;V  ;1;2017;MIP;2019;TLMI3404;S3
16001153;0;NRA;1;2019;MIP;2019;TLMI3404;S3
16001233;12.5;V  ;1;2019;MIP;2019;TLMI3404;S3
16001288;13.5;V  ;1;2017;MIP;2019;TLMI3404;S3
16001328;17.8;V  ;1;2017;MIP;2019;TLMI3404;S3
16001346;15;V  ;1;2017;MIP;2019;TLMI3404;S3
16001358;10;V  ;2;2018;MIP;2019;TLMI3404;S3
16001418;19.5;V  ;1;2017;MIP;2019;TLMI3404;S3
16001447;16;V  ;1;2017;MIP;2019;TLMI3404;S3
16001455;11.2;V  ;1;2017;MIP;2019;TLMI3404;S3
16001511;10;V  ;2;2018;MIP;2019;TLMI3404;S3
16001529;10;V  ;2;2017;MIP;2019;TLMI3404;S3
16001661;10;V  ;2;2017;MIP;2019;TLMI3404;S3
16001899;10;V  ;2;2018;MIP;2019;TLMI3404;S3
16001999;10;V  ;2;2018;MIP;2019;TLMI3404;S3
16002056;10;V  ;1;2017;MIP;2019;TLMI3404;S3
16003729;16.8;V  ;1;2017;MIP;2019;TLMI3404;S3
16004163;15.8;V  ;1;2017;MIP;2019;TLMI3404;S3
16005397;8;NV ;2;2019;MIP;2019;TLMI3404;S3
16005554;0;NRA;1;2019;MIP;2019;TLMI3404;S3
17000924;7;NV ;2;2019;MIP;2019;TLMI3404;S3
17001986;10.6;V  ;1;2018;MIP;2019;TLMI3404;S3
17002059;12.9;V  ;1;2018;MIP;2019;TLMI3404;S3
17002180;15.5;V  ;1;2019;MIP;2019;TLMI3404;S3
17002457;6;NV ;2;2019;MIP;2019;TLMI3404;S3
17004263;7;NV ;2;2019;MIP;2019;TLMI3404;S3
17004774;5;NV ;2;2019;MIP;2019;TLMI3404;S3
17004781;13.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17005128;13.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17005358;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17005517;11.6;V  ;1;2018;MIP;2019;TLMI3404;S3
17005562;10;V  ;2;2019;MIP;2019;TLMI3404;S3
17005726;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17005751;12.3;V  ;1;2018;MIP;2019;TLMI3404;S3
17005961;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17005966;0;NRA;1;2019;MIP;2019;TLMI3404;S3
17005967;11;V  ;1;2019;MIP;2019;TLMI3404;S3
17005992;12.5;V  ;1;2019;MIP;2019;TLMI3404;S3
17006009;15.5;V  ;1;2019;MIP;2019;TLMI3404;S3
17006032;14.5;V  ;1;2019;MIP;2019;TLMI3404;S3
17006145;14;V  ;1;2019;MIP;2019;TLMI3404;S3
17006167;13.5;V  ;1;2019;MIP;2019;TLMI3404;S3
17006189;10.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17006191;8;AC ;2;2019;MIP;2019;TLMI3404;S3
17006196;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006197;0;NRA;1;2019;MIP;2019;TLMI3404;S3
17006200;10.8;V  ;1;2018;MIP;2019;TLMI3404;S3
17006271;12.5;V  ;1;2019;MIP;2019;TLMI3404;S3
17006279;16.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17006281;14.7;V  ;1;2018;MIP;2019;TLMI3404;S3
17006283;0;NRA;1;2019;MIP;2019;TLMI3404;S3
17006290;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006296;19.2;V  ;1;2018;MIP;2019;TLMI3404;S3
17006299;11;V  ;1;2019;MIP;2019;TLMI3404;S3
17006302;15.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17006307;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006316;7.5;NV ;2;2019;MIP;2019;TLMI3404;S3
17006323;10.2;V  ;1;2018;MIP;2019;TLMI3404;S3
17006327;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006334;10.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17006339;6.5;NV ;2;2019;MIP;2019;TLMI3404;S3
17006343;10.7;V  ;1;2018;MIP;2019;TLMI3404;S3
17006344;10;V  ;2;2019;MIP;2019;TLMI3404;S3
17006345;;;;;MIP;2019;TLMI3404;S3
17006348;10;V  ;2;2019;MIP;2019;TLMI3404;S3
17006351;7.5;NV ;2;2019;MIP;2019;TLMI3404;S3
17006381;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006390;8;NV ;2;2019;MIP;2019;TLMI3404;S3
17006394;;;;;MIP;2019;TLMI3404;S3
17006397;12.7;V  ;1;2018;MIP;2019;TLMI3404;S3
17006399;7.5;NV ;2;2019;MIP;2019;TLMI3404;S3
17006401;;;;;MIP;2019;TLMI3404;S3
17006404;13.7;V  ;1;2018;MIP;2019;TLMI3404;S3
17006411;13.8;V  ;1;2019;MIP;2019;TLMI3404;S3
17006417;13.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17006419;;;;;MIP;2019;TLMI3404;S3
17006427;12.8;V  ;1;2019;MIP;2019;TLMI3404;S3
17006430;10;V  ;2;2019;MIP;2019;TLMI3404;S3
17006436;12.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17006442;10;V  ;2;2019;MIP;2019;TLMI3404;S3
17006472;10.7;V  ;1;2018;MIP;2019;TLMI3404;S3
17006476;10;V  ;1;2018;MIP;2019;TLMI3404;S3
17006483;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006503;10;V  ;1;2019;MIP;2019;TLMI3404;S3
17006514;;;;;MIP;2019;TLMI3404;S3
17006516;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17006631;18.2;V  ;1;2019;MIP;2019;TLMI3404;S3
17006656;12.8;V  ;1;2018;MIP;2019;TLMI3404;S3
17006749;14.2;V  ;1;2018;MIP;2019;TLMI3404;S3
17006756;19;V  ;1;2019;MIP;2019;TLMI3404;S3
17006758;6;NV ;2;2019;MIP;2019;TLMI3404;S3
17006992;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17007095;8;AC ;2;2019;MIP;2019;TLMI3404;S3
17007398;0;NRA;1;2019;MIP;2019;TLMI3404;S3
17007761;7;AC ;2;2019;MIP;2019;TLMI3404;S3
17009227;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17010720;10;V  ;2;2018;MIP;2019;TLMI3404;S3
17011579;11.1;V  ;1;2018;MIP;2019;TLMI3404;S3
17011580;15.4;V  ;1;2018;MIP;2019;TLMI3404;S3
17011676;11;V  ;1;2019;MIP;2019;TLMI3404;S3
18001816;19;V  ;1;2019;MIP;2019;TLMI3404;S3
18001836;17.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18002014;;;;;MIP;2019;TLMI3404;S3
18002590;11;V  ;1;2019;MIP;2019;TLMI3404;S3
18002598;8.2;AC ;2;2019;MIP;2019;TLMI3404;S3
18002900;14.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18003004;19.2;V  ;1;2019;MIP;2019;TLMI3404;S3
18003072;16.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18003097;18.2;V  ;1;2019;MIP;2019;TLMI3404;S3
18003187;7.5;AC ;2;2019;MIP;2019;TLMI3404;S3
18003211;13.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18003221;11.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18003290;10;V  ;2;2019;MIP;2019;TLMI3404;S3
18003719;11;V  ;1;2019;MIP;2019;TLMI3404;S3
18003832;8;AC ;2;2019;MIP;2019;TLMI3404;S3
18003890;5.8;NV ;2;2019;MIP;2019;TLMI3404;S3
18003909;5;NV ;2;2019;MIP;2019;TLMI3404;S3
18003916;12;V  ;1;2019;MIP;2019;TLMI3404;S3
18003921;8;NV ;2;2019;MIP;2019;TLMI3404;S3
18003943;8;AC ;2;2019;MIP;2019;TLMI3404;S3
18003956;7.5;NV ;2;2019;MIP;2019;TLMI3404;S3
18004252;11.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18004287;0;NRA;1;2019;MIP;2019;TLMI3404;S3
18004291;;;;;MIP;2019;TLMI3404;S3
18004337;0;NRA;1;2019;MIP;2019;TLMI3404;S3
18004348;11.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18004355;18.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18004367;0.5;NRA;1;2019;MIP;2019;TLMI3404;S3
18004376;;;;;MIP;2019;TLMI3404;S3
18004424;;;;;MIP;2019;TLMI3404;S3
18004450;8.5;AC ;2;2019;MIP;2019;TLMI3404;S3
18004480;;;;;MIP;2019;TLMI3404;S3
18004557;;;;;MIP;2019;TLMI3404;S3
18004567;11;V  ;1;2019;MIP;2019;TLMI3404;S3
18004807;19;V  ;1;2019;MIP;2019;TLMI3404;S3
18004817;15.5;V  ;1;2019;MIP;2019;TLMI3404;S3
18004840;0;NRA;1;2019;MIP;2019;TLMI3404;S3
18004860;;;;;MIP;2019;TLMI3404;S3
18004912;5.8;NV ;2;2019;MIP;2019;TLMI3404;S3
18004917;;;;;MIP;2019;TLMI3404;S3
