COD_ETU,Note : TLGE1104,Résultat : TLGE1104,Session : TLGE1104,Année : TLGE1104,Note : TLGE1204,Résultat : TLGE1204,Session : TLGE1204,Année : TLGE1204,Note : TLGE1304,Résultat : TLGE1304,Session : TLGE1304,Année : TLGE1304,Note : TLGE1404,Résultat : TLGE1404,Session : TLGE1404,Année : TLGE1404,Note : TLGE1504,Résultat : TLGE1504,Session : TLGE1504,Année : TLGE1504,Note : TLGE1604,Résultat : TLGE1604,Session : TLGE1604,Année : TLGE1604,Note : TLGE1004,Résultat : TLGE1004,Session : TLGE1004,Année : TLGE1004,Note : TLGE2104,Résultat : TLGE2104,Session : TLGE2104,Année : TLGE2104,Note : TLGE2204,Résultat : TLGE2204,Session : TLGE2204,Année : TLGE2204,Note : TLGE2304,Résultat : TLGE2304,Session : TLGE2304,Année : TLGE2304,Note : TLGE2404,Résultat : TLGE2404,Session : TLGE2404,Année : TLGE2404,Note : TLGE2504,Résultat : TLGE2504,Session : TLGE2504,Année : TLGE2504,Note : TLGE2604,Résultat : TLGE2604,Session : TLGE2604,Année : TLGE2604,Note : TLGE2004,Résultat : TLGE2004,Session : TLGE2004,Année : TLGE2004
18003096,2,NRA,1,2019,11.5,V,1,2018,0,NRA,1,2019,0,NRA,1,2019,17125,V,1,2018,11.5,V,1,2018,7021,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,2,2018,1667,NV,2,2019
18003129,1888,NRA,1,2019,3.25,NRA,1,2019,10.6,V,1,2019,4.2,NRA,1,2019,3.8,NRA,1,2019,10,V,2,2019,5623,NV,2,2019,10,V,2,2019,5,NV,2,2019,4,NV,2,2019,11,V,1,2019,12,V,1,2019,10,V,2,2018,8667,NV,2,2019
18003171,.05,NRA,1,2019,3.25,NRA,1,2019,5,NV,2,2019,8.2,NV,2,2019,4.9,NRA,1,2019,14.75,V,1,2019,6025,NV,2,2019,10,V,2,2019,10,V,1,2019,20,V,1,2019,13,V,1,2019,14,V,1,2019,13,V,1,2019,13333,V,2,2019
18003241,2.2,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,10,V,2,2018,12,V,1,2018,4033,NV,2,2019,6.5,NV,2,2019,12,V,1,2019,10,V,2,2019,9,NV,2,2019,10,V,2,2019,11.5,V,1,2018,9833,NV,2,2019
18003285,7.9,AC,2,2018,10,V,2,2018,10.2,V,1,2018,10,V,2,2018,10.75,V,1,2018,12.25,V,1,2018,10183,V,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,10025,V,1,2018,0,NV,2,2019,10,V,2,2018,5004,NV,2,2019
18003322,3708,NRA,1,2019,3,NRA,1,2019,6.8,NV,2,2019,14.4,V,1,2019,10,V,2,2018,12.5,V,1,2019,8401,NV,2,2019,10.5,V,1,2019,10,V,2,2019,4,NV,2,2019,11,V,1,2019,10,V,2,2019,13,V,1,2018,9.75,NV,2,2019
18003527,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,11,V,1,2018,1833,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18003577,14.85,V,1,2019,11.5,V,1,2018,15,V,1,2018,10,V,2,2018,10,V,2,2018,10.75,V,1,2018,12017,V,1,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,13,V,1,2019,10,V,2,2018,12.75,V,1,2018,10958,V,2,2019
18003758,11238,V,1,2018,13.25,V,1,2018,10.6,V,1,2018,13.2,V,1,2018,10,V,2,2018,12.5,V,1,2018,11798,V,1,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,10,V,2,2018,14,V,1,2019,11.75,V,1,2018,11625,V,1,2019
18003790,0,NRA,1,2019,2,NRA,1,2019,9.8,NV,2,2019,4,NRA,1,2019,6.3,NV,2,2019,10.5,V,1,2019,5433,NV,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2019,7,NV,2,2019,11,V,1,2019,10,V,2,2019,9667,NV,2,2019
18003804,7,AC,2,2019,10,V,1,2018,13.8,V,1,2019,10.1,V,1,2018,7,AC,2,2019,13,V,1,2018,10.15,V,2,2019,11.5,V,1,2019,10,V,2,2018,10,V,1,2019,10,V,2,2019,12,V,1,2019,15,V,1,2019,11417,V,2,2019
18003811,10.75,V,1,2018,8,AC,2,2018,13,V,1,2018,15.3,V,1,2018,10,V,2,2018,12.25,V,1,2018,11.55,V,2,2019,10,V,2,2019,10,V,2,2018,14,V,1,2019,10,V,2,2019,10,V,2,2018,12.25,V,1,2018,11042,V,2,2019
18003814,.675,NRA,1,2019,1.5,NRA,1,2019,5.4,NV,2,2019,3.6,NRA,1,2019,3.7,NRA,1,2019,7,NV,2,2019,3646,NV,2,2019,10,V,1,2019,10,V,1,2019,10,V,1,2019,8,NV,2,2019,10,V,2,2019,11,V,1,2019,9833,NV,2,2019
18003817,8.75,AC,2,2018,10,V,2,2018,10.4,V,1,2018,15,V,1,2018,10,V,1,2018,15,V,1,2018,11525,V,2,2019,10,V,2,2019,10,V,2,2018,14,V,1,2019,10,V,2,2019,13,V,1,2019,16,V,1,2018,12167,V,2,2019
18003824,2,NRA,1,2019,10,V,2,2018,0,NRA,1,2019,10,V,2,2018,0,NV,2,2019,15,V,1,2018,6167,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,11,V,1,2018,1833,NV,2,2019
18003826,10,V,2,2018,10,V,2,2018,11.8,V,1,2019,10,V,2,2018,10,V,1,2018,10.5,V,1,2018,10383,V,1,2019,10,V,2,2018,10,V,2,2018,14,V,1,2019,11,V,1,2019,15,V,1,2019,13.75,V,1,2018,12292,V,1,2019
18003828,2.72,NRA,1,2019,3,NRA,1,2019,6,NV,2,2019,4.8,NRA,1,2019,7,NV,2,2019,13.5,V,1,2019,6.17,NV,2,2019,10,V,2,2018,10,V,2,2018,12,V,1,2019,11,V,1,2019,16,V,1,2019,11.25,V,1,2018,11708,V,1,2019
18003833,11438,V,1,2019,10,V,2,2018,10.6,V,1,2019,15,V,1,2019,10875,V,1,2018,10.75,V,1,2018,11444,V,1,2019,10,V,1,2019,10,V,1,2019,16,V,1,2019,13,V,1,2019,15,V,1,2019,10,V,2,2018,12333,V,1,2019
18003859,14185,V,1,2018,13.5,V,1,2018,10,V,2,2018,10,V,2,2018,10.4,V,1,2019,11,V,1,2018,11514,V,1,2019,14.5,V,1,2019,13175,V,1,2018,16,V,1,2019,10,V,2,2018,14,V,1,2019,13125,V,1,2018,13467,V,1,2019
18003870,2,NRA,1,2019,11.5,V,1,2018,0,NRA,1,2019,10,V,2,2018,11875,V,1,2018,10.5,V,1,2018,7646,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,12.5,V,1,2018,2083,NV,2,2019
18003882,8.75,AC,2,2018,10,V,2,2018,8.6,AC,2,2018,10,V,2,2018,10,V,1,2018,13,V,1,2018,10058,V,2,2018,10,V,2,2019,10,V,2,2018,12,V,1,2019,11,V,1,2019,10,V,2,2018,11,V,1,2018,10667,V,2,2019
18003899,10,V,2,2019,11.75,V,1,2019,10.8,V,1,2019,12.4,V,1,2019,10.8,V,1,2019,12.5,V,1,2018,11375,V,2,2019,10,V,2,2019,10,V,2,2018,4,NV,2,2019,10,V,2,2019,10003,V,1,2018,11,V,1,2018,9167,NV,2,2019
18003914,13.25,V,1,2018,7.75,AC,2,2019,10,V,2,2018,10.2,V,1,2018,10.25,V,1,2018,11,V,1,2018,10408,V,2,2019,10,V,2,2018,10.2,V,1,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,13.75,V,1,2018,10658,V,1,2019
18004225,7,AC,2,2018,10,V,2,2018,13,V,1,2018,10.4,V,1,2018,10125,V,1,2018,13,V,1,2018,10588,V,2,2019,13.5,V,1,2019,10,V,2,2018,20,V,1,2019,15,V,1,2019,13,V,1,2019,11.25,V,1,2018,13792,V,1,2019
18004308,2,NRA,1,2019,2.75,NRA,1,2019,0,NRA,1,2019,4,NRA,1,2019,10,V,2,2018,12.75,V,1,2018,5.25,NV,2,2019,10,V,2,2019,10,V,2,2019,16,V,1,2019,15,V,1,2019,11,V,1,2019,13,V,1,2018,12.5,V,2,2019
18004336,9.75,AC,2,2018,10,V,2,2018,10,V,2,2018,10,V,2,2018,10,V,1,2018,14.5,V,1,2018,10708,V,2,2018,14.5,V,1,2019,10,V,2,2018,10,V,2,2018,15,V,1,2019,10008,V,1,2018,15.25,V,1,2018,12.46,V,1,2019
18004369,1238,NRA,1,2019,2.5,NRA,1,2019,6,NV,2,2019,4.8,NRA,1,2019,12.75,V,1,2018,11.5,V,1,2018,6465,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18004399,2.97,NRA,1,2019,10,V,2,2018,8.5,NV,2,2019,10,V,2,2019,10,V,2,2018,14925,V,1,2018,9399,NV,2,2019,10.5,V,1,2019,10,V,2,2019,18,V,1,2019,10,V,2,2019,11,V,1,2019,12,V,1,2018,11917,V,2,2019
18004428,10,V,2,2019,10,V,2,2018,10,V,1,2019,10,V,2,2018,11,V,1,2018,10,V,2,2018,10167,V,2,2019,17,V,1,2019,12,V,1,2019,18,V,1,2019,16,V,1,2019,16,V,1,2019,14.25,V,1,2018,15542,V,1,2019
18004435,8,AC,2,2019,10,V,2,2018,12.6,V,1,2018,11,V,1,2018,10,V,2,2018,15.5,V,1,2018,11183,V,2,2019,10,V,2,2018,10,V,1,2018,12,V,1,2019,10,V,2,2019,10433,V,1,2018,13.25,V,1,2018,10947,V,2,2019
18004501,3988,NRA,1,2019,10,V,1,2018,6.4,NV,2,2019,7,NV,2,2019,4.8,NRA,1,2019,13.5,V,1,2018,7615,NV,2,2019,9,NV,2,2019,5,NV,2,2019,10,V,1,2019,0,NV,2,2019,10,V,2,2019,0,NV,2,2019,5667,NV,2,2019
18004529,3983,NRA,1,2019,5.75,NV,2,2019,10,V,2,2019,10,V,2,2019,10,V,2,2018,12,V,1,2018,8622,NV,2,2019,10,V,2,2018,10,V,2,2018,10,V,2,2019,13,V,1,2019,11,V,1,2019,12.75,V,1,2018,11125,V,2,2019
18004546,10.5,V,1,2018,10,V,1,2018,13.6,V,1,2018,12.8,V,1,2018,10,V,2,2018,12.5,V,1,2018,11567,V,1,2019,10,V,2,2019,10,V,2,2019,12,V,1,2019,15,V,1,2019,10,V,2,2019,14,V,1,2019,11833,V,2,2019
18004622,10,V,2,2018,10,V,2,2018,10,V,1,2018,12.5,V,1,2018,15125,V,1,2018,10,V,1,2018,11271,V,1,2019,9,AC,2,2019,10.7,V,1,2018,12,V,1,2019,10,V,2,2018,10,V,2,2018,11.75,V,1,2018,10575,V,2,2019
18004633,10.05,V,1,2018,13.25,V,1,2019,12.2,V,1,2019,13.6,V,1,2018,10,V,2,2018,12,V,1,2018,11.85,V,1,2019,10,V,1,2018,10,V,2,2018,7,AC,2,2018,7.5,AC,2,2018,12.52,V,1,2018,13.5,V,1,2018,10087,V,2,2019
18004638,10,V,2,2019,10,V,2,2019,10.6,V,1,2019,12,V,1,2019,10,V,2,2018,10,V,2,2018,10433,V,2,2019,13.5,V,1,2019,14,V,1,2019,18,V,1,2019,11,V,1,2019,14,V,1,2019,11,V,1,2018,13583,V,1,2019
18004651,7,AC,2,2019,7.5,AC,2,2019,11.9,V,1,2018,10,V,2,2018,11.25,V,1,2018,16,V,1,2018,10608,V,2,2019,11.5,V,1,2019,10,V,2,2018,16,V,1,2019,12,V,1,2019,14,V,1,2019,13.25,V,1,2018,12792,V,1,2019
18004685,11563,V,1,2019,7,AC,2,2019,11.6,V,1,2019,12.8,V,1,2018,10,V,1,2018,10,V,1,2018,10494,V,2,2019,10.4,V,1,2018,14.65,V,1,2018,11.45,V,1,2018,8.5,AC,2,2018,13885,V,1,2018,10,V,2,2018,11481,V,2,2018
18004703,7,AC,2,2019,10,V,1,2018,11.3,V,1,2018,10,V,1,2018,10,V,2,2018,15,V,1,2018,10.55,V,2,2019,10,V,2,2019,10,V,1,2019,14,V,1,2019,10,V,2,2018,10,V,1,2018,12,V,1,2018,11,V,2,2019
18004724,4.05,NRA,1,2019,3.75,NRA,1,2019,7,NV,2,2019,11,V,1,2019,10,V,2,2018,13.5,V,1,2018,8217,NV,2,2019,10,V,2,2019,10,V,2,2019,16,V,1,2019,11,V,1,2019,12,V,1,2019,11.75,V,1,2018,11792,V,2,2019
18004748,3.97,NRA,1,2019,6,NV,2,2019,10,V,2,2019,10.6,V,1,2018,10,V,1,2018,12,V,1,2018,8762,NV,2,2019,8.75,AC,2,2019,12,V,1,2019,16,V,1,2019,10,V,1,2019,13,V,1,2019,12.25,V,1,2018,12,V,2,2019
18004766,10,V,2,2019,10,V,2,2019,10,V,1,2019,10.8,V,1,2019,10,V,2,2019,10,V,1,2019,10133,V,2,2019,11.5,V,1,2019,8,AC,2,2019,10,V,2,2019,10,V,2,2019,13,V,1,2019,11,V,1,2019,10583,V,2,2019
18004771,.675,NRA,1,2019,5.75,NV,2,2019,12.4,V,1,2018,17.3,V,1,2018,11,V,1,2018,10,V,2,2018,9521,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18004806,10025,V,1,2018,13,V,1,2018,10.6,V,1,2018,10,V,2,2018,10,V,2,2018,14.25,V,1,2018,11313,V,1,2019,10,V,2,2019,7,AC,2,2019,12,V,1,2019,10,V,2,2019,10,V,1,2019,11,V,1,2018,10,V,2,2019
18005100,10757,V,1,2018,7,AC,2,2019,10,V,2,2018,11.6,V,1,2018,10,V,1,2018,14.25,V,1,2018,10601,V,2,2019,8,AC,2,2018,10.35,V,1,2018,8.35,AC,2,2018,9,AC,2,2018,12.8,V,1,2018,14.75,V,1,2018,10542,V,2,2019
18005106,2.25,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,12875,V,1,2018,14,V,1,2018,4854,NV,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,13.5,V,1,2018,3917,NV,2,2019
18005112,3.75,NRA,1,2019,10,V,2,2018,3.6,NRA,1,2019,10,V,1,2019,8.5,NV,2,2019,10,V,1,2018,7642,NV,2,2019,15,V,1,2019,10,V,2,2018,18,V,1,2019,14,V,1,2019,12,V,1,2019,10,V,2,2018,13167,V,1,2019
18005148,7,AC,2,2019,10,V,1,2018,10,V,2,2018,13.4,V,1,2018,10.5,V,1,2018,10,V,2,2018,10.15,V,2,2019,10,V,2,2019,16,V,1,2019,16,V,1,2019,14,V,1,2019,14,V,1,2019,10,V,2,2018,13333,V,2,2019
18005163,11113,V,1,2019,10.75,V,1,2019,13.6,V,1,2019,10.6,V,1,2018,10,V,2,2018,15.5,V,1,2018,11927,V,1,2019,10,V,2,2018,10,V,2,2018,18,V,1,2019,14,V,1,2019,10.34,V,1,2018,13.75,V,1,2018,12682,V,1,2019
18005170,5.2,NV,2,2019,0,NRA,1,2019,10,V,2,2019,6.6,NV,2,2019,2.05,NRA,1,2019,12.5,V,1,2018,6058,NV,2,2019,4,NV,2,2019,18,V,1,2019,18,V,1,2019,10,V,1,2019,11,V,1,2019,10.75,V,1,2018,11958,NV,2,2019
18005176,7,AC,2,2019,10,V,2,2018,10.2,V,1,2019,13.2,V,1,2019,10,V,2,2018,12.75,V,1,2019,10525,V,2,2019,10,V,2,2019,10,V,2,2018,18,V,1,2019,11,V,1,2019,12,V,1,2019,10,V,1,2018,11833,V,2,2019
18005187,7,NV,2,2019,12,V,1,2018,7,NV,2,2019,10,V,2,2018,10,V,2,2018,10,V,1,2018,9333,NV,2,2019,14,V,1,2019,10,V,2,2019,16,V,1,2019,14,V,1,2019,10,V,1,2019,10.5,V,1,2018,12417,V,2,2019
18005192,2.15,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,12.5,V,1,2018,2442,NV,2,2019,10,V,2,2019,10,V,2,2018,10,V,2,2019,7,NV,2,2019,10,V,1,2019,12.5,V,1,2018,9917,NV,2,2019
18005205,10,V,2,2019,10,V,1,2018,13.8,V,1,2018,10,V,2,2018,10.8,V,1,2019,12,V,1,2018,11.1,V,2,2019,10,V,2,2018,10.05,V,1,2018,12,V,1,2019,10,V,2,2019,10,V,2,2018,10,V,2,2018,10342,V,2,2019
18005209,10,V,2,2019,7,AC,2,2019,11,V,1,2018,12.2,V,1,2018,10,V,2,2018,13.5,V,1,2018,10617,V,2,2019,10,V,2,2019,12.3,V,1,2018,16,V,1,2019,11,V,1,2019,13.89,V,1,2018,13.25,V,1,2018,12.74,V,2,2019
18005216,13.45,V,1,2019,11.75,V,1,2018,12.7,V,1,2018,14.8,V,1,2018,13.7,V,1,2019,12.75,V,1,2018,13192,V,1,2019,14.2,V,1,2018,14.7,V,1,2018,10.3,V,1,2018,10.2,V,1,2018,14775,V,1,2018,11175,V,1,2018,12558,V,1,2018
18005220,10,V,2,2019,10,V,1,2019,11.8,V,1,2019,10,V,2,2018,10,V,2,2018,10,V,2,2018,10.3,V,2,2019,8,AC,2,2019,14,V,1,2019,16,V,1,2019,10.15,V,1,2018,12,V,1,2019,12.5,V,1,2018,12108,V,2,2019
18005226,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,0,NRA,1,2019,10.5,V,1,2018,1.75,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18005231,10.05,V,1,2019,7,AC,2,2019,10.6,V,1,2018,10.2,V,1,2018,10,V,2,2018,13.75,V,1,2018,10267,V,2,2019,9,AC,2,2019,10,V,2,2018,18,V,1,2019,10,V,2,2019,11,V,1,2019,13.5,V,1,2018,11917,V,2,2019
18005235,9.56,AC,2,2019,10,V,2,2018,10,V,1,2019,10,V,2,2018,10,V,2,2018,15.5,V,1,2018,10843,V,2,2019,10,V,2,2018,10,V,2,2018,16,V,1,2019,10,V,1,2019,10,V,2,2018,14.75,V,1,2018,11792,V,1,2019
18005237,2,NRA,1,2019,1,NRA,1,2019,10,V,2,2018,10.2,V,1,2018,0,NRA,1,2019,13,V,1,2018,6033,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,10,V,1,2018,1667,NV,2,2019
18005239,10.1,V,1,2018,10,V,2,2018,8.5,AC,2,2018,10,V,2,2018,10,V,2,2018,11.5,V,1,2018,10017,V,2,2019,10,V,2,2019,5,NV,2,2019,4,NV,2,2019,10,V,2,2019,10,V,2,2019,12,V,1,2018,8.5,NV,2,2019
18005240,10,V,2,2018,10,V,1,2018,10,V,2,2018,10.3,V,1,2018,0,NV,2,2019,0,NRA,1,2019,6717,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18005241,7,AC,2,2019,10.25,V,1,2019,12,V,1,2019,13.6,V,1,2019,10,V,2,2018,13.5,V,1,2018,11058,V,2,2019,12,V,1,2019,10,V,2,2018,16,V,1,2019,10,V,2,2019,10,V,2,2018,16,V,1,2018,12333,V,2,2019
18005242,10,V,2,2018,10,V,2,2018,8.5,AC,2,2018,14.4,V,1,2018,10,V,2,2018,14.5,V,1,2018,11233,V,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,16,V,1,2018,2667,NV,2,2019
18005243,4713,NRA,1,2019,6.25,NV,2,2019,10.6,V,1,2018,14,V,1,2019,7,NV,2,2019,14.5,V,1,2018,9511,NV,2,2019,13.5,V,1,2019,10,V,2,2018,16,V,1,2019,13,V,1,2019,13,V,1,2019,11.25,V,1,2018,12792,V,1,2019
18005245,10,V,2,2019,13,V,1,2019,11.4,V,1,2019,10,V,2,2018,10,V,2,2018,14.25,V,1,2018,11442,V,2,2019,10,V,2,2019,20,V,1,2019,14,V,1,2019,10,V,2,2019,15,V,1,2019,14.75,V,1,2018,13958,V,2,2019
18005247,10,V,2,2018,10,V,2,2018,5.8,NV,2,2019,12.6,V,1,2019,10,V,2,2018,11,V,1,2018,9.9,NV,2,2019,10.5,V,1,2019,6,NV,2,2019,10,V,1,2019,6,NV,2,2019,11,V,1,2019,0,NV,2,2019,7.25,NV,2,2019
18005249,6.5,NV,2,2019,6.5,NV,2,2019,3.4,NRA,1,2019,10,V,2,2018,10,V,2,2018,12,V,1,2018,8067,NV,2,2019,12,V,1,2019,14,V,1,2019,10,V,2,2019,13,V,1,2019,13,V,1,2019,12,V,1,2019,12333,V,2,2019
18005250,10,V,2,2019,10.25,V,1,2019,7,AC,2,2019,14,V,1,2019,10,V,2,2018,12.75,V,1,2018,10667,V,2,2019,10.5,V,1,2019,14,V,1,2019,16,V,1,2019,11,V,1,2019,13,V,1,2019,13,V,1,2019,12917,V,1,2019
18005252,2,NRA,1,2019,2.75,NRA,1,2019,6.5,NV,2,2019,3.8,NRA,1,2019,10,V,2,2018,10,V,1,2018,5842,NV,2,2019,10,V,2,2019,10,V,2,2018,10,V,1,2019,10,V,2,2019,11,V,1,2019,12.25,V,1,2018,10542,V,2,2019
18005253,6,NV,2,2019,5,NV,2,2019,10,V,2,2018,10,V,2,2019,7,NV,2,2019,14.5,V,1,2018,8.75,NV,2,2019,12.5,V,1,2019,14,V,1,2019,14,V,1,2019,11,V,2,2019,13,V,1,2019,12,V,1,2019,12.75,V,2,2019
18005254,10,V,1,2018,10,V,2,2018,0,NRA,1,2019,10,V,2,2019,11625,V,1,2018,13,V,1,2018,9104,NV,2,2019,8.5,NV,2,2019,10,V,2,2019,2,NV,2,2019,10,V,2,2019,13,V,1,2019,13.5,V,1,2018,9.5,NV,2,2019
18005257,2.66,NRA,1,2019,7.25,NV,2,2019,10.4,V,1,2019,6,NV,2,2019,4.65,NRA,1,2019,12.25,V,1,2019,7202,NV,2,2019,14.5,V,1,2019,12,V,1,2019,12,V,1,2019,10,V,1,2019,16,V,1,2019,10,V,2,2018,12417,V,1,2019
18005258,11138,V,1,2019,10,V,2,2019,10.3,V,1,2018,10,V,2,2018,10.5,V,1,2019,15.5,V,1,2018,11.24,V,2,2019,10,V,2,2019,10,V,2,2018,8.5,AC,2,2019,10,V,2,2019,11,V,1,2019,10.5,V,1,2018,10,V,2,2019
18005259,12375,V,1,2019,10,V,1,2018,10,V,2,2019,10,V,2,2018,11.5,V,1,2018,13.5,V,1,2018,11229,V,2,2019,10,V,1,2019,16,V,1,2019,16,V,1,2019,12,V,1,2019,13,V,1,2019,10,V,2,2018,12833,V,1,2019
18005263,15545,V,1,2019,10.25,V,1,2018,10.6,V,1,2019,10.2,V,1,2018,10,V,2,2018,13,V,1,2018,11599,V,1,2019,10,V,2,2018,10,V,2,2018,16,V,1,2019,10,V,1,2019,10,V,2,2018,12.5,V,1,2018,11417,V,1,2019
18005267,2688,NRA,1,2019,2,NRA,1,2019,10.4,V,1,2019,15.8,V,1,2019,8,NV,2,2019,16,V,1,2019,9148,NV,2,2019,10,V,1,2019,12,V,1,2019,14,V,1,2019,11,V,1,2019,14,V,1,2019,13,V,1,2019,12333,V,1,2019
18005269,11.1,V,1,2019,10,V,2,2019,13.4,V,1,2018,10,V,2,2018,10,V,2,2019,12.75,V,1,2018,11208,V,2,2019,7.4,AC,2,2018,10.15,V,1,2018,8.5,AC,2,2018,10.7,V,1,2018,11223,V,1,2018,12.5,V,1,2018,10079,V,2,2019
18005270,11875,V,1,2018,7,AC,2,2018,8.4,AC,2,2018,10,V,2,2018,10,V,1,2018,13.5,V,1,2018,10129,V,2,2019,10,V,2,2018,10.05,V,1,2018,14,V,1,2019,10,V,2,2019,10002,V,1,2018,14,V,1,2018,11342,V,2,2019
18005273,10,V,2,2019,10,V,1,2019,7,AC,2,2019,10.6,V,1,2018,11.75,V,1,2018,15.5,V,1,2018,10808,V,2,2019,10.5,V,1,2019,10075,V,1,2018,16,V,1,2019,10,V,2,2019,14,V,1,2019,11.25,V,1,2018,11971,V,2,2019
18005274,10,V,2,2019,5.75,NV,2,2019,7,NV,2,2019,10.8,V,1,2018,10,V,1,2018,13.75,V,1,2018,9.55,NV,2,2019,10,V,2,2018,10,V,2,2018,12,V,1,2019,9,AC,2,2019,10,V,1,2019,12.25,V,1,2018,10542,V,2,2019
18005275,.4,NRA,1,2019,0,NRA,1,2019,1.2,NRA,1,2019,5.2,NV,2,2019,2,NRA,1,2019,10,V,1,2019,3133,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019,0,NV,2,2019
18005385,13188,V,1,2018,10,V,2,2018,11.1,V,1,2018,10,V,2,2018,12,V,1,2018,13.75,V,1,2018,11673,V,2,2018,14,V,1,2019,12,V,1,2019,18,V,1,2019,17,V,1,2019,14,V,1,2019,11,V,1,2018,14333,V,1,2019
18005402,3113,NRA,1,2019,6.75,NV,2,2019,10.6,V,1,2019,10,V,2,2018,10375,V,1,2018,12.75,V,1,2018,8931,NV,2,2019,10,V,2,2018,10,V,2,2018,10,V,1,2019,10,V,1,2019,13,V,1,2019,12.5,V,1,2018,10917,V,1,2019
18005407,8.5,AC,2,2019,8,AC,2,2019,11.6,V,1,2019,11,V,1,2018,10,V,2,2018,11,V,1,2018,10017,V,2,2019,12.5,V,1,2019,10,V,1,2019,16,V,1,2019,13,V,1,2019,15,V,1,2019,14.5,V,1,2019,13.5,V,1,2019
18005425,4.2,NRA,1,2019,2.75,NRA,1,2019,6,NV,2,2019,12.8,V,1,2019,7,NV,2,2019,12.5,V,1,2018,7542,NV,2,2019,16.5,V,1,2019,10,V,2,2018,16,V,1,2019,16,V,1,2019,16,V,1,2019,11,V,1,2018,14.25,V,1,2019
18005434,7,AC,2,2019,13.25,V,1,2019,12.6,V,1,2019,15.4,V,1,2019,10,V,2,2018,12.25,V,1,2018,11.75,V,2,2019,10,V,1,2019,10,V,2,2018,16,V,1,2019,15,V,1,2019,15,V,1,2019,14.75,V,1,2018,13458,V,1,2019
18005437,10,V,2,2019,10.5,V,1,2019,7,AC,2,2019,13.8,V,1,2019,10.4,V,1,2019,13.25,V,1,2018,10825,V,2,2019,0,NV,2,2019,10,V,2,2018,0,NV,2,2019,10,V,2,2018,10,V,2,2018,12,V,1,2018,7,NV,2,2019
18005443,7,NV,2,2019,5.04,NV,2,2019,6,NV,2,2019,10.2,V,1,2018,11.5,V,1,2018,11.5,V,1,2018,8.54,NV,2,2019,14.5,V,1,2019,10,V,2,2019,16,V,1,2019,15,V,1,2019,12,V,1,2019,14.25,V,1,2018,13625,V,2,2019
18005449,1095,NRA,1,2019,2.5,NRA,1,2019,5,NV,2,2019,1,NRA,1,2019,10,V,2,2018,14.75,V,1,2018,5724,NV,2,2019,10,V,2,2019,16,V,1,2019,16,V,1,2019,11,V,1,2019,14,V,1,2019,14.25,V,1,2018,13542,V,2,2019
18005455,11013,V,1,2019,10,V,2,2018,11.6,V,1,2019,16.2,V,1,2019,10,V,2,2019,12,V,1,2018,11802,V,2,2019,10,V,2,2018,10.1,V,1,2018,10,V,2,2018,10.1,V,1,2018,13.56,V,1,2018,10.75,V,1,2018,10752,V,1,2019
