"COD_ETU","Note : TLGE3104","Résultat : TLGE3104","Session : TLGE3104","Année : TLGE3104","Note : TLGE3204","Résultat : TLGE3204","Session : TLGE3204","Année : TLGE3204","Note : TLGE3304","Résultat : TLGE3304","Session : TLGE3304","Année : TLGE3304","Note : TLGE3404","Résultat : TLGE3404","Session : TLGE3404","Année : TLGE3404","Note : TLGE3504","Résultat : TLGE3504","Session : TLGE3504","Année : TLGE3504","Note : TLGE3604","Résultat : TLGE3604","Session : TLGE3604","Année : TLGE3604","Note : TLGE3004","Résultat : TLGE3004","Session : TLGE3004","Année : TLGE3004","Note : TLGE4104","Résultat : TLGE4104","Session : TLGE4104","Année : TLGE4104","Note : TLGE4204","Résultat : TLGE4204","Session : TLGE4204","Année : TLGE4204","Note : TLGE4304","Résultat : TLGE4304","Session : TLGE4304","Année : TLGE4304","Note : TLGE4404","Résultat : TLGE4404","Session : TLGE4404","Année : TLGE4404","Note : TLGE4504","Résultat : TLGE4504","Session : TLGE4504","Année : TLGE4504","Note : TLGE4604","Résultat : TLGE4604","Session : TLGE4604","Année : TLGE4604","Note : TLGE4004","Résultat : TLGE4004","Session : TLGE4004","Année : TLGE4004","Note : TLMP140C","Résultat : TLMP140C","Session : TLMP140C","Année : TLMP140C","Note : TLMP240C","Résultat : TLMP240C","Session : TLMP240C","Année : TLMP240C"
"17011867","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"18001837","12","V","1","2020","11.86","V","1","2020","15.5","V","1","2020","14.8","V","1","2019","10,625","V","1","2019","14","V","1","2019","13,131","V","1","2020","11.6","V","1","2019","13","V","1","2019","14.5","V","1","2019","15","V","1","2019","11","V","1","2019","16","V","1","2019","13,517","V","1","2019","","","","","","","",""
"18001924","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18001931","10","V","2","2020","11.32","V","1","2020","10","V","2","2020","12.2","V","1","2020","10","V","1","2020","10","V","1","2019","10,587","V","2","2020","8.6","AC","2","2020","10","V","2","2020","11","V","1","2019","11","V","1","2019","14","V","1","2019","8.5","AC","2","2020","10,517","V","2","2020","","","","","","","",""
"18001952","10","V","2","2019","7.6","AC","2","2019","10.3","V","1","2019","10","V","2","2019","10.5","V","1","2019","12","V","1","2019","10,067","V","2","2019","11,575","V","1","2020","10","V","1","2019","18","V","1","2019","17","V","1","2020","11","V","1","2019","10","V","1","2019","12,929","V","1","2020","","","","","","","",""
"18002320","10","V","2","2019","7","AC","2","2020","10","V","2","2020","13.4","V","1","2020","12,125","V","1","2019","13","V","1","2019","10,921","V","2","2020","7","AC","2","2020","7.5","AC","2","2020","13","V","1","2019","11","V","1","2019","16","V","1","2019","7.5","AC","2","2020","10,333","V","2","2020","","","","","","","",""
"18002333","10.3","V","1","2019","5","NV","2","2020","17","V","1","2020","10","V","2","2019","12,375","V","1","2019","16.5","V","1","2019","11,863","NV","2","2020","15,325","V","1","2019","10","V","2","2020","10.5","V","1","2019","11","V","1","2019","10","V","1","2019","2.5","NV","2","2020","9,888","NV","2","2020","","","","","","","",""
"18002344","12.45","V","1","2019","10.4","V","1","2019","11.75","V","1","2019","7","AC","2","2019","11","V","1","2019","11","V","1","2019","10.6","V","2","2019","16,525","V","1","2020","17","V","1","2020","13","V","1","2019","17.5","V","1","2020","15.5","V","1","2020","16","V","1","2019","15,921","V","1","2020","","","","","","","",""
"18002571","7","NV","2","2020","0","NRA","1","2020","","","","","","","","","10","V","2","2020","10","V","1","2019","","","1","2020","2.1","NV","2","2020","2.5","NV","2","2020","10","V","2","2020","5","NV","2","2020","14","V","1","2019","","","","","","","1","2020","","","","","","","",""
"18002573","5.5","NV","2","2020","","","","","10","V","2","2020","10.2","V","1","2019","10","V","2","2020","15","V","1","2019","","","1","2020","4","NV","2","2020","10","V","2","2020","14","V","1","2020","16.75","V","1","2020","13","V","1","2019","4.5","NV","2","2020","10,375","NV","2","2020","","","","","","","",""
"18002591","10","V","2","2020","5","NV","2","2020","10","V","2","2020","11.4","V","1","2020","10.25","V","1","2019","15.5","V","1","2019","10,358","NV","2","2020","7","AC","2","2020","7","AC","2","2020","13","V","1","2019","17.5","V","1","2020","11","V","1","2019","7","AC","2","2020","10,417","V","2","2020","","","","","","","",""
"18002605","16.2","V","1","2019","10.2","V","1","2019","7","AC","2","2019","7.5","AC","2","2019","12,125","V","1","2019","14.5","V","1","2019","11,254","V","2","2019","14.65","V","1","2019","7","AC","2","2020","13","V","1","2019","16","V","1","2020","10","V","1","2019","7","AC","2","2020","11,275","V","2","2020","","","","","","","",""
"18002614","13","V","1","2020","10","V","2","2020","11.45","V","1","2019","14.9","V","1","2020","10.75","V","1","2019","13.5","V","1","2019","12,267","V","2","2020","14.8","V","1","2019","10","V","2","2020","10","V","2","2019","16.75","V","1","2020","16.9","V","1","2019","7.5","AC","2","2020","12,658","V","2","2020","","","","","","","",""
"18002636","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"18002639","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"18002645","","","","","","","","","4","NV","2","2020","","","","","7","NV","2","2020","10","V","1","2020","","","1","2020","7.8","NV","2","2020","5.6","NV","2","2020","11","V","1","2020","10","V","1","2020","5","NV","2","2020","2","NV","2","2020","6.9","NV","2","2020","","","","","","","",""
"18002976","10","V","2","2020","10","V","2","2020","7","AC","2","2020","15.2","V","1","2020","8","AC","2","2020","10","V","1","2019","10,033","V","2","2020","7,025","AC","2","2020","11","V","1","2020","11","V","1","2019","17.5","V","1","2020","13","V","1","2019","7","AC","2","2020","11,088","V","2","2020","","","","","","","",""
"18003096","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"18003129","","","","","","","","","11","V","1","2020","","","","","","","","","7","NV","2","2020","","","1","2020","5.1","NV","2","2020",".7","NV","2","2020","","","","","17.5","V","1","2020","3.5","NV","2","2020","","","","","","","1","2020","","","","","","","",""
"18003171","","","","","","","","","","","","","","","","","","","","","10","V","1","2020","","","1","2020","8.5","NV","2","2020","10","V","2","2020","6","NV","2","2020","14.5","V","1","2020","7.25","NV","2","2020","6.25","NV","2","2020","8.75","NV","2","2020","","","","","","","",""
"18003241","","","","","","","","","","","","","13.3","V","1","2020","","","","","10","V","1","2020","","","1","2020","9,025","NV","2","2020","","","","","14","V","1","2020","17.5","V","1","2020","10","V","2","2019",".25","NV","2","2020","","","1","2020","","","","","","","",""
"18003277","10","V","2","2019","10","V","1","2019","14.7","V","1","2019","18","V","1","2020","14.5","V","1","2020","10","V","1","2019","12,867","V","1","2020","10","V","2","2019","7.4","AC","2","2020","11","V","1","2020","17.5","V","1","2020","10","V","1","2019","11","V","1","2020","11.15","V","2","2020","","","","","","","",""
"18003322","","","","","","","","","","","","","10.25","V","1","2020","4","NV","2","2020","10","V","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2019",".25","NV","2","2020","1,708","NV","2","2020","","","","","","","",""
"18003527","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18003577","15,125","V","1","2019","10","V","2","2020","11.1","V","1","2019","10","V","2","2019","13","V","1","2019","10","V","1","2019","11,538","V","2","2020","16","V","1","2020","10","V","2","2020","11","V","1","2019","11","V","1","2020","14","V","1","2019","10","V","1","2019","12","V","2","2020","","","","","","","",""
"18003758","11","V","1","2020","10","V","2","2019","18","V","1","2020","10","V","2","2019","10.5","V","1","2019","13.5","V","1","2019","12,167","V","1","2020","14.95","V","1","2019","18","V","1","2019","13","V","1","2019","10","V","2","2020","13","V","1","2019","9","AC","2","2020","12,992","V","2","2020","","","","","","","",""
"18003790","","","","","","","","","","","","","","","","","","","","","3","NV","2","2020","","","1","2020","3.9","NV","2","2020","","","","","12","V","1","2020","16","V","1","2020","2","NV","2","2020","0","NRA","1","2020","","","1","2020","","","","","","","",""
"18003804","10.8","V","1","2019","7","AC","2","2020","14","V","1","2020","13.85","V","1","2020","10","V","1","2019","11","V","1","2019","11,108","V","2","2020","10.15","V","1","2020","10","V","2","2020","11","V","1","2019","12","V","1","2020","12.75","V","1","2020","10","V","2","2020","10,983","V","2","2020","","","","","","","",""
"18003811","13","V","1","2020","7","AC","2","2020","13","V","1","2020","14.6","V","1","2020","8.5","AC","2","2020","15","V","1","2019","11.85","V","2","2020","7","AC","2","2020","7.75","AC","2","2020","13","V","1","2019","10","V","2","2020","13","V","1","2019","9.25","AC","2","2020","10","V","2","2020","","","","","","","",""
"18003814","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","8","NV","2","2020","","","","","11","V","1","2020","3","NRA","1","2020","9","NV","2","2020","0","NRA","1","2020","","","1","2020","","","","","","","",""
"18003817","7.5","AC","2","2020","7","AC","2","2020","11.5","V","1","2020","13.1","V","1","2020","10,125","V","1","2019","15.5","V","1","2019","10,788","V","2","2020","8","AC","2","2020","7","AC","2","2020","14.5","V","1","2019","10","V","2","2020","13","V","1","2019","9","AC","2","2020","10.25","V","2","2020","","","","","","","",""
"18003826","11,075","V","1","2019","16.79","V","1","2020","12","V","1","2020","16.3","V","1","2020","10","V","1","2019","15","V","1","2019","13,528","V","1","2020","10.25","V","1","2019","10.75","V","1","2020","11","V","1","2019","11","V","1","2020","13","V","1","2019","10.5","V","1","2020","11,083","V","1","2020","","","","","","","",""
"18003828","","","","","","","","","","","","","","","","","","","","","9","NV","2","2020","","","1","2020","14.1","V","1","2019","1.75","NV","2","2020","11","V","1","2019","7","NV","2","2020","11","V","1","2019","2","NV","2","2020","7,808","NV","2","2020","","","","","","","",""
"18003833","10","V","2","2020","14.18","V","1","2020","12.5","V","1","2020","16.8","V","1","2020","12","V","1","2020","11","V","1","2019","12,747","V","2","2020","12.45","V","1","2020","10.03","V","1","2020","11","V","1","2020","10.5","V","1","2020","13","V","1","2019","7","AC","2","2020","10,663","V","2","2020","","","","","","","",""
"18003859","10","V","2","2019","11.3","V","1","2019","10","V","2","2019","15.65","V","1","2020","11,125","V","1","2019","13","V","1","2019","11,846","V","1","2020","15,025","V","1","2020","18","V","1","2019","10","V","2","2019","17.5","V","1","2020","10","V","2","2019","10","V","1","2020","13,421","V","1","2020","","","","","","","",""
"18003870","0","NRA","1","2020","","","","","","","","","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"18003873","10","V","2","2019","7.7","AC","2","2019","10.05","V","1","2019","10","V","2","2019","12,375","V","1","2019","13","V","1","2019","10,521","V","2","2019","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","","","","","","","",""
"18003882","7.5","AC","2","2019","10","V","1","2019","10.15","V","1","2019","9","AC","2","2019","10","V","2","2019","15","V","1","2019","10,275","V","2","2019","10","V","2","2020","10","V","2","2020","11","V","1","2019","10","V","2","2020","13","V","1","2019","8","AC","2","2020","10,333","V","2","2020","","","","","","","",""
"18003899","9","AC","2","2020","7","AC","2","2020","13","V","1","2020","14.25","V","1","2020","10","V","2","2020","13","V","1","2019","11,042","V","2","2020","11.2","V","1","2020","10","V","2","2020","13","V","1","2019","13","V","1","2019","10","V","2","2019","7","AC","2","2020","10.7","V","2","2020","","","","","","","",""
"18003914","7","AC","2","2020","10","V","2","2019","10.5","V","1","2020","11.2","V","1","2019","10","V","1","2019","14","V","1","2019","10.45","V","2","2020","14,225","V","1","2019","8","AC","2","2019","15.5","V","1","2019","13","V","1","2019","13","V","1","2019","10","V","2","2019","12,288","V","2","2019","","","","","","","",""
"18004225","14","V","1","2020","7","AC","2","2020","11.5","V","1","2020","14.6","V","1","2020","10","V","1","2020","13","V","1","2019","11,683","V","2","2020","10","V","2","2020","3.45","NV","2","2020","14.5","V","1","2019","10","V","1","2020","12","V","1","2019","5","NV","2","2020","9,158","NV","2","2020","","","","","","","",""
"18004308","","","","","","","","","0","NRA","1","2020","12","V","1","2020","","","","","15.5","V","1","2019","","","1","2020","2.1","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","5","NV","2","2020","10","V","2","2019","0","NRA","1","2020","3,683","NV","2","2020","","","","","","","",""
"18004336","10","V","2","2019","17.2","V","1","2020","13.5","V","1","2020","10","V","2","2019","10","V","1","2019","13.5","V","1","2019","12,367","V","1","2020","14.1","V","1","2020","10","V","2","2020","10","V","1","2019","11","V","1","2019","13","V","1","2019","12","V","1","2019","11,683","V","2","2020","","","","","","","",""
"18004369","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18004399","0","NRA","1","2020","","","","","","","","","11.4","V","1","2020","10","V","2","2020","13.5","V","1","2019","","","1","2020","5,175","NV","2","2020","5.1","NV","2","2020","10","V","1","2020","13","V","1","2020","10","V","1","2019","2","NV","2","2020","7,546","NV","2","2020","","","","","","","",""
"18004428","11.5","V","1","2020","8.44","AC","2","2020","11.5","V","1","2020","12.4","V","1","2020","10.5","V","1","2020","11","V","1","2019","10.89","V","2","2020","10,375","V","1","2020","11","V","1","2020","12","V","1","2020","17","V","1","2020","11.5","V","1","2020","7.5","AC","2","2020","11,563","V","2","2020","","","","","","","",""
"18004435","20","V","1","2020","10","V","2","2020","10","V","2","2019","14.4","V","1","2020","10","V","2","2019","15.5","V","1","2019","13,317","V","2","2020","10,025","V","1","2019","10","V","2","2020","10","V","2","2019","7.5","AC","2","2020","10","V","1","2019","12.5","V","1","2020","10,004","V","2","2020","","","","","","","",""
"18004459","13","V","1","2020","10","V","2","2019","10.7","V","1","2019","17.45","V","1","2020","15.5","V","1","2020","11","V","1","2019","12,942","V","1","2020","10.5","V","1","2019","10","V","2","2020","13","V","1","2019","13","V","1","2019","7","AC","2","2020","12","V","1","2019","10,917","V","2","2020","","","","","","","",""
"18004501","2.5","NV","2","2020","","","","","","","","","","","","","","","","","8","NV","2","2020","","","1","2020","","","","","","","","","","","","","5","NV","2","2020","","","","",".25","NV","2","2020","","","1","2020","","","","","","","",""
"18004529","10","V","1","2020","","","","","5","NV","2","2020","13.4","V","1","2020","10","V","2","2020","15.5","V","1","2019","","","1","2020","10","V","1","2019","10","V","2","2020","11","V","1","2019","17","V","1","2020","17","V","1","2019","7","AC","2","2020","12","V","2","2020","","","","","","","",""
"18004546","11.5","V","1","2020","7","AC","2","2020","10","V","2","2020","16.15","V","1","2020","10","V","1","2020","14.5","V","1","2019","11,525","V","2","2020","10,025","V","1","2020","10","V","2","2020","11","V","1","2020","16","V","1","2020","11","V","1","2020","7","AC","2","2020","10,838","V","2","2020","","","","","","","",""
"18004622","7","AC","2","2019","10","V","2","2019","10.1","V","1","2019","10","V","2","2019","10,125","V","1","2019","16","V","1","2019","10,538","V","2","2019","14.25","V","1","2020","10","V","1","2019","10","V","1","2019","10","V","1","2019","13","V","1","2019","2.5","VAD","2","2020","9,958","VAD","2","2020","","","","","","","",""
"18004633","10.5","V","1","2020","10","V","2","2019","7","AC","2","2020","10","V","2","2019","12","V","1","2019","15","V","1","2019","10.75","V","2","2020","13.45","V","1","2019","10","V","1","2019","11","V","1","2019","9","AC","2","2019","15","V","1","2019","10","V","2","2019","11,408","V","2","2019","","","","","","","",""
"18004638","12.5","V","1","2020","10.09","V","1","2020","17.5","V","1","2020","14.4","V","1","2020","10","V","2","2020","11.5","V","1","2019","12,665","V","2","2020","9","AC","2","2020","10","V","2","2020","14","V","1","2020","17.5","V","1","2020","10","V","2","2019","9.5","AC","2","2020","11,667","V","2","2020","","","","","","","",""
"18004651","2","NV","2","2020","5","NV","2","2020","10","V","1","2019","13.6","V","1","2020","10.1","V","1","2020","13.5","V","1","2019","9,033","NV","2","2020","6.05","NV","2","2020","5.5","NV","2","2020","10","V","1","2019","17","V","1","2020","10","V","2","2019","6","NV","2","2020","9,092","NV","2","2020","","","","","","","",""
"18004685","10","V","2","2020","10.37","V","1","2020","17","V","1","2020","14.9","V","1","2019","11.25","V","1","2019","14.5","V","1","2019","13,003","V","2","2020","15.4","V","1","2019","16","V","1","2019","16","V","1","2019","13","V","1","2019","13","V","1","2019","10","V","2","2019","13.9","V","2","2019","","","","","","","",""
"18004703","11","V","1","2020","7","AC","2","2020","10.05","V","1","2019","11.4","V","1","2020","10","V","2","2019","16","V","1","2019","10,908","V","2","2020","10.9","V","1","2020","13","V","1","2019","10","V","2","2020","15.5","V","1","2020","14","V","1","2019","7","AC","2","2020","11,733","V","2","2020","","","","","","","",""
"18004724","","","","","5","NV","2","2020","","","","","11.75","V","1","2020","10","V","2","2020","16","V","1","2019","","","1","2020","6.5","NV","2","2020","10","V","2","2020","11","V","1","2020","6","NV","2","2020","4.5","NV","2","2020","3","NV","2","2020","6,833","NV","2","2020","","","","","","","",""
"18004748","","","","","","","","","12","V","1","2020","14.4","V","1","2020","10","V","2","2020","11.5","V","1","2019","","","1","2020","10","V","2","2020","6.85","NV","2","2020","10","V","1","2020","5","NV","2","2020","14","V","1","2019","9","NV","2","2020","9,142","NV","2","2020","","","","","","","",""
"18004766","10","V","1","2020","7","NV","2","2020","2","NV","2","2020","12","V","1","2020","7.5","NV","2","2020","7.5","NV","2","2020","7,667","NV","2","2020","2.45","NV","2","2020","0","NRA","1","2020","6","NV","2","2020","5","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2,242","NV","2","2020","","","","","","","",""
"18004771","","","","","","","","","0","NRA","1","2020","9.8","NV","2","2020","0","NRA","1","2020","6","NV","2","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18004806","20","V","1","2020","10","V","2","2019","12.5","V","1","2020","12.6","V","1","2020","10,625","V","1","2019","11","V","1","2019","12,788","V","1","2020","11","V","1","2020","11.05","V","1","2020","10","V","1","2020","10.5","V","1","2020","13","V","1","2019","7","AC","2","2020","10,425","V","2","2020","","","","","","","",""
"18005100","10","V","1","2020","10","V","2","2019","10","V","2","2020","10","V","2","2019","10","V","1","2019","13.5","V","1","2019","10,583","V","2","2020","14.85","V","1","2019","13","V","1","2019","11","V","1","2019","13","V","1","2019","10","V","1","2019","12","V","1","2019","12,308","V","1","2019","","","","","","","",""
"18005106","","","","","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"18005112","8.5","NV","2","2020","","","","","10","V","2","2020","","","","","10","V","2","2020","11","V","1","2019","","","1","2020","7.7","NV","2","2020","5.5","NV","2","2020","10","V","2","2019","10","V","2","2020","14","V","1","2019","2","NV","2","2020","8.2","NV","2","2020","","","","","","","",""
"18005133","14","V","1","2020","8.21","AC","2","2020","11.5","V","1","2020","11.5","V","1","2019","10","V","2","2020","13","V","1","2019","11,368","V","2","2020","7.5","AC","2","2019","18","V","1","2019","15","V","1","2019","10","V","2","2019","12","V","1","2019","12","V","1","2019","12,417","V","2","2019","","","","","","","",""
"18005148","10.5","V","1","2020","15.72","V","1","2020","10.1","V","1","2019","12.8","V","1","2019","12.5","V","1","2020","11.5","V","1","2019","12,187","V","1","2020","13.55","V","1","2020","10","V","2","2020","10","V","1","2020","17","V","1","2020","13.5","V","1","2019","10","V","1","2020","12,342","V","2","2020","","","","","","","",""
"18005156","10","V","1","2020","10","V","2","2020","18","V","1","2020","12.2","V","1","2020","12","V","1","2020","14.5","V","1","2019","12,783","V","2","2020","13.25","V","1","2019","15","V","1","2019","12","V","1","2019","10","V","2","2020","13","V","1","2019","14","V","1","2019","12,875","V","2","2020","","","","","","","",""
"18005163","13","V","1","2020","8.19","AC","2","2020","12","V","1","2020","10.7","V","1","2019","11.5","V","1","2019","15.5","V","1","2019","11,815","V","2","2020","14,675","V","1","2019","10","V","2","2020","16","V","1","2019","13","V","1","2019","11","V","1","2019","10","V","2","2020","12,446","V","2","2020","","","","","","","",""
"18005170","7.5","NV","2","2020","","","","","4","NV","2","2020","","","","","","","","","10","V","1","2019","","","1","2020","11,475","V","1","2020","8","AC","2","2020","10","V","1","2020","17","V","1","2020","13","V","1","2019","10","V","2","2020","11,579","V","2","2020","","","","","","","",""
"18005176","14","V","1","2020","7","AC","2","2020","7","AC","2","2020","10.2","V","1","2020","10","V","2","2020","10","V","2","2020","9.7","AC","2","2020","7","AC","2","2020","8.7","AC","2","2020","11","V","1","2019","17","V","1","2020","15","V","1","2019","7","AC","2","2020","10.95","V","2","2020","","","","","","","",""
"18005187","10","V","2","2019","","","","","","","","","15.55","V","1","2020","12.5","V","1","2020","13","V","1","2019","","","1","2020","10,475","V","1","2020","7.2","AC","2","2020","11","V","1","2020","15.5","V","1","2020","10","V","1","2019","8","AC","2","2020","10,363","V","2","2020","","","","","","","",""
"18005192","","","","","","","","","","","","","","","","","","","","","12","V","1","2020","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","14.5","V","1","2019","0","NRA","1","2020","10","V","1","2019","0","NRA","1","2020","4,083","NV","2","2020","","","","","","","",""
"18005205","12.35","V","1","2019","10","V","2","2020","13.5","V","1","2020","14.35","V","1","2020","10.25","V","1","2019","15.5","V","1","2019","12,658","V","2","2020","13,925","V","1","2019","11.35","V","1","2020","11","V","1","2019","16.5","V","1","2019","12","V","1","2019","10","V","1","2020","12,463","V","1","2020","","","","","","","",""
"18005209","13","V","1","2020","15.34","V","1","2020","13.5","V","1","2020","10","V","2","2019","10,125","V","1","2019","15.5","V","1","2019","12,911","V","1","2020","13.55","V","1","2020","14.5","V","1","2020","10","V","1","2019","7.5","AC","2","2020","10","V","2","2019","7.5","AC","2","2020","10,508","V","2","2020","","","","","","","",""
"18005216","12.6","V","1","2019","10","V","2","2020","12.65","V","1","2019","16","V","1","2020","14,875","V","1","2019","16","V","1","2019","13,688","V","2","2020","14.9","V","1","2019","18","V","1","2019","11","V","1","2019","13","V","1","2019","17","V","1","2019","10","V","1","2019","13,983","V","1","2019","","","","","","","",""
"18005220","12.5","V","1","2020","7","AC","2","2020","10","V","2","2020","13.1","V","1","2020","11","V","1","2020","10","V","1","2019","10.6","V","2","2020","7","AC","2","2020","14","V","1","2019","7","AC","2","2020","11","V","1","2020","16","V","1","2019","9","AC","2","2020","10,667","V","2","2020","","","","","","","",""
"18005226","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18005231","12","V","1","2020","10.35","V","1","2020","10","V","1","2020","12.15","V","1","2020","10.25","V","1","2019","15","V","1","2019","11,625","V","1","2020","12","V","1","2020","11","V","1","2020","10","V","1","2019","10","V","1","2020","10","V","2","2019","7","AC","2","2020","10","V","2","2020","","","","","","","",""
"18005235","10","V","2","2020","7.5","AC","2","2020","10.5","V","1","2020","19","V","1","2020","13","V","1","2019","14","V","1","2019","12,333","V","2","2020","11,625","V","1","2019","10","V","2","2020","15.5","V","1","2019","11","V","1","2019","12","V","1","2019","7","AC","2","2020","11,188","V","2","2020","","","","","","","",""
"18005237","","","","","","","","","0","NRA","1","2020","","","","","0","NRA","1","2020","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","",""
"18005239","8","NV","2","2020","7","NV","2","2020","5","NV","2","2020","13","V","1","2020","10","V","2","2020","13.5","V","1","2019","9,417","NV","2","2020","5.1","NV","2","2020","7","NV","2","2020","10","V","1","2020","12.75","V","1","2020","10","V","2","2019","","","","","","","1","2020","","","","","","","",""
"18005240","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","0","NRA","1","2020","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"18005241","10","V","2","2020","7","AC","2","2020","10","V","2","2020","16.1","V","1","2020","10.5","V","1","2020","11.5","V","1","2019","10.85","V","2","2020","8","AC","2","2020","9.5","AC","2","2020","14","V","1","2020","12","V","1","2020","9.5","AC","2","2020","7","AC","2","2020","10","V","2","2020","","","","","","","",""
