"COD_ETU","Note : TLBC3104","Résultat : TLBC3104","Session : TLBC3104","Année : TLBC3104","Note : TLBC3204","Résultat : TLBC3204","Session : TLBC3204","Année : TLBC3204","Note : TLBC3304","Résultat : TLBC3304","Session : TLBC3304","Année : TLBC3304","Note : TLBC3404","Résultat : TLBC3404","Session : TLBC3404","Année : TLBC3404","Note : TLBC3504","Résultat : TLBC3504","Session : TLBC3504","Année : TLBC3504","Note : TLBC3604","Résultat : TLBC3604","Session : TLBC3604","Année : TLBC3604","Note : TLBC3004","Résultat : TLBC3004","Session : TLBC3004","Année : TLBC3004","Note : TLBC4104","Résultat : TLBC4104","Session : TLBC4104","Année : TLBC4104","Note : TLBC4204","Résultat : TLBC4204","Session : TLBC4204","Année : TLBC4204","Note : TLBC4304","Résultat : TLBC4304","Session : TLBC4304","Année : TLBC4304","Note : TLBC4404","Résultat : TLBC4404","Session : TLBC4404","Année : TLBC4404","Note : TLBC4504","Résultat : TLBC4504","Session : TLBC4504","Année : TLBC4504","Note : TLBC4604","Résultat : TLBC4604","Session : TLBC4604","Année : TLBC4604","Note : TLBC4004","Résultat : TLBC4004","Session : TLBC4004","Année : TLBC4004"
"19002648","8.25","AC","2","2020","10","V","1","2020","10","V","2","2020","10.25","V","1","2020","9.5","AC","2","2020","10","V","1","2020","9,667","AC","2","2020","10","V","1","2020","11.25","V","1","2020","10,025","V","1","2020","15","V","1","2020","10.5","V","1","2020","10","V","1","2020","11,129","V","1","2020"
"19002657","9.5","AC","2","2020","10","V","2","2020","10.3","V","1","2020","7.5","AC","2","2020","7","AC","2","2020","10","V","2","2020","9.05","AC","2","2020","11","V","1","2020","10","V","2","2020","10","V","2","2020","17","V","1","2020","10","V","1","2020","10","V","1","2020","11,333","V","2","2020"
"19002692","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","1","2020","14","V","1","2020","10","V","1","2020","10,667","V","2","2020","15","V","1","2020","7","AC","2","2020","17.5","V","1","2020","10","V","1","2020","17.5","V","1","2020","12.75","V","1","2020","13,292","V","2","2020"
"19002696","9","NV","2","2020","10","V","2","2020","10","V","2","2020","6.5","NV","2","2020","1.5","NV","2","2020","10","V","2","2020","7,833","NV","2","2020","0","NRA","1","2020","10.02","V","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","10","V","2","2020","3,337","NV","2","2020"
"19002737","11","V","1","2020","15","V","1","2020","15","V","1","2020","13","V","1","2020","15.5","V","1","2020","10","V","1","2020","13.25","V","1","2020","10","V","2","2020","11,188","V","1","2020","10.5","V","1","2020","16","V","1","2020","16","V","1","2020","12","V","1","2020","12,615","V","2","2020"
"19002743","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","","","","","1","2020","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"19002790","14,375","V","1","2020","14.6","V","1","2020","14.5","V","1","2020","13","V","1","2020","19.5","V","1","2020","14.5","V","1","2020","15,079","V","1","2020","13","V","1","2020","14.4","V","1","2020","12.5","V","1","2020","10","V","1","2020","14.75","V","1","2020","16.25","V","1","2020","13,483","V","1","2020"
"19002820","10","V","2","2020","11","V","1","2020","10","V","2","2020","10","V","1","2020","9.1","AC","2","2020","10","V","1","2020","10,017","V","2","2020","10","V","1","2020","10","V","2","2020","8,375","AC","2","2020","12","V","1","2020","10","V","2","2020","10","V","1","2020","10,063","V","2","2020"
"19002826","7.75","AC","2","2020","11.2","V","1","2020","10","V","2","2020","10","V","1","2020","13.5","V","1","2020","10","V","2","2020","10,408","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","15.25","V","1","2020","11.75","V","1","2020","11,167","V","2","2020"
"19003023","11,875","V","1","2020","13","V","1","2020","13.5","V","1","2020","10","V","1","2020","15.5","V","1","2020","14","V","1","2020","12,979","V","1","2020","10","V","1","2020","11,275","V","1","2020","12","V","1","2020","16","V","1","2020","10","V","2","2020","13.5","V","1","2020","12,129","V","2","2020"
"19003024","10","V","2","2020","10","V","2","2020","10","V","2","2020","9","AC","2","2020","7","AC","2","2020","10","V","1","2020","9,333","AC","2","2020","10","V","2","2020","10.25","V","1","2020","8.8","AC","2","2020","14","V","1","2020","12","V","1","2020","10","V","2","2020","10,842","V","2","2020"
"19003030","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","2.75","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020",".458","NV","2","2020"
"19003036","10","V","2","2020","6","NV","2","2020","10","V","2","2020","10","V","1","2020","5","NV","2","2020","10","V","2","2020","8.5","NV","2","2020","10","V","2","2020","10,238","V","1","2020","15.25","V","1","2020","11","V","1","2020","11.5","V","1","2020","15.5","V","1","2020","12,248","V","2","2020"
"19003093","16,625","V","1","2020","14.3","V","1","2020","19","V","1","2020","10.5","V","1","2020","15.75","V","1","2020","14.5","V","1","2020","15,113","V","1","2020","15","V","1","2020","12,513","V","1","2020","15","V","1","2020","15","V","1","2020","16.75","V","1","2020","10","V","1","2020","14,044","V","1","2020"
"19003121","","","","","","","","","11","V","1","2020","9.5","NV","2","2020","","","","","","","","","","","1","2020","10","V","2","2020","8,225","NV","2","2020","","","","","10","V","2","2020","10","V","2","2020","10","V","2","2020","","","1","2020"
"19003202","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","9","AC","2","2020","7","AC","2","2020","11.5","V","1","2020","9,667","AC","2","2020","10","V","2","2020","10.25","V","1","2020","10","V","1","2020","10","V","2","2020","14.75","V","1","2020","15","V","1","2020","11,667","V","2","2020"
"19003260","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","7,125","AC","2","2020","7,875","AC","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","9,167","AC","2","2020"
"19003262","","","","","","","","","","","","","0","NRA","1","2020","","","","","","","","","","","1","2020","5","NV","2","2020","10","V","2","2020","0","NRA","1","2020","6","NV","2","2020","12","V","1","2020","17.25","V","1","2020","8,375","NV","2","2020"
"19003290","10","V","2","2020","10","V","2","2020","11.5","V","1","2020","10","V","1","2020","11.5","V","1","2020","10","V","1","2020","10.5","V","2","2020","10","V","1","2020","11,475","V","1","2020","16.25","V","1","2020","10","V","1","2020","15,875","V","1","2020","10","V","1","2020","12,267","V","1","2020"
"19003388","10","V","2","2020","10","V","2","2020","7.5","AC","2","2020","10","V","1","2020","18.5","V","1","2020","13.5","V","1","2020","11,583","V","2","2020","10","V","1","2020","10.15","V","1","2020","15.5","V","1","2020","14","V","1","2020","11.25","V","1","2020","11.75","V","1","2020","12,108","V","1","2020"
"19003544","10","V","2","2020","10","V","1","2020","11.7","V","1","2020","10","V","1","2020","12","V","1","2020","14","V","1","2020","11,283","V","2","2020","10","V","1","2020","10,313","V","1","2020","10","V","2","2020","13","V","1","2020","10.5","V","1","2020","14","V","1","2020","11,302","V","2","2020"
"19003887","10","V","2","2020","8.8","AC","2","2020","13.5","V","1","2020","9.25","AC","2","2020","8.5","AC","2","2020","10","V","2","2020","10,008","V","2","2020","13","V","1","2020","12,263","V","1","2020","15","V","1","2020","16","V","1","2020","14","V","1","2020","13","V","1","2020","13,877","V","1","2020"
"19003889","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NRA","1","2020","0","NV","2","2020"
"19003897","8.5","AC","2","2020","13.5","V","1","2020","9.5","AC","2","2020","10","V","1","2020","18","V","1","2020","15.5","V","1","2020","12.5","V","2","2020","10","V","1","2020","9,013","AC","2","2020","15.25","V","1","2020","10","V","1","2020","15","V","1","2020","13","V","1","2020","12,044","V","2","2020"
"19003904","","","","","","","","","10","V","2","2020","8.5","NV","2","2020","4","NV","2","2020","","","","","","","1","2020","","","","","9,237","NV","2","2020","","","","","10","V","2","2020","10","V","2","2020","6.5","NV","2","2020","","","1","2020"
"19003927","9.5","AC","2","2020","13","V","1","2020","10","V","2","2020","10","V","1","2020","16","V","1","2020","15.5","V","1","2020","12,333","V","2","2020","12","V","1","2020","10","V","2","2020","11.75","V","1","2020","10","V","2","2020","16","V","1","2020","10","V","1","2020","11,625","V","2","2020"
"19003938","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2020","","","","","10","V","2","2020","10","V","2","2020","11","V","1","2020","10","V","2","2020","10","V","2","2020","","","1","2020"
"19004025","6","NV","2","2020","","","","","8.8","NV","2","2020","0","NRA","1","2020","","","","","","","","","","","1","2020","0","NRA","1","2020","0","NRA","1","2020","","","","","","","","","","","","","","","","","","","1","2020"
"19004068","11.75","V","1","2020","10","V","2","2020","13.5","V","1","2020","12.25","V","1","2020","16.5","V","1","2020","11.5","V","1","2020","12,583","V","2","2020","10","V","2","2020","10,015","V","1","2020","12.25","V","1","2020","13","V","1","2020","15.75","V","1","2020","16.25","V","1","2020","12,878","V","2","2020"
"19004086","10","V","2","2020","8.3","AC","2","2020","11","V","1","2020","10.25","V","1","2020","7","AC","2","2020","13","V","1","2020","9,925","AC","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","15","V","1","2020","13.5","V","1","2020","15","V","1","2020","12.25","V","2","2020"
"19004091","7.5","NV","2","2020","6.8","NV","2","2020","10","V","2","2020","9","NV","2","2020",".5","NV","2","2020","2","NV","2","2020","5,967","NV","2","2020","4","NV","2","2020","7,913","NV","2","2020","3.75","NV","2","2020","4","NV","2","2020","10","V","1","2020","6","NV","2","2020","5,944","NV","2","2020"
"19004103","","","","","","","","","8","NV","2","2020","5.5","NV","2","2020","","","","","","","","","","","1","2020","10","V","1","2020","6,538","NV","2","2020","0","NRA","1","2020","5","NV","2","2020","0","NRA","1","2020","8.5","NV","2","2020","5,006","NV","2","2020"
"19004106","10.25","V","1","2020","9.2","NV","2","2020","14","V","1","2020","10","V","2","2020","10","V","1","2020","","","","","","","1","2020","10","V","1","2020","10,175","V","1","2020","11.25","V","1","2020","10","V","2","2020","13","V","1","2020","16.25","V","1","2020","11,779","V","2","2020"
"19004141","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020","","","","","","","","","","","","","","","","","","","","","0","NRA","1","2020","","","1","2020"
"19004147","10,125","V","1","2020","10","V","1","2020","13.1","V","1","2020","12.5","V","1","2020","16","V","1","2020","10","V","1","2020","11,954","V","1","2020","11","V","1","2020","13,363","V","1","2020","13,125","V","1","2020","15","V","1","2020","13","V","1","2020","11","V","1","2020","12,748","V","1","2020"
"19004170","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","","","","","","","","","","","1","2020","10","V","1","2020","9,747","AC","2","2020","10,344","V","1","2020","10","V","1","2020","11","V","1","2020","10","V","1","2020","10,182","V","2","2020"
"19004196","9.25","AC","2","2020","10","V","2","2020","14.4","V","1","2020","10","V","1","2020","7","AC","2","2020","10","V","2","2020","10,108","V","2","2020","10","V","1","2020","10.15","V","1","2020","10.5","V","1","2020","13","V","1","2020","11","V","1","2020","13","V","1","2020","11,275","V","1","2020"
"19004201","13.75","V","1","2020","10.5","V","1","2020","13","V","1","2020","10","V","2","2020","16","V","1","2020","18","V","1","2020","13,542","V","2","2020","10","V","1","2020","12,513","V","1","2020","16.25","V","1","2020","15","V","1","2020","15.25","V","1","2020","11","V","1","2020","13,336","V","1","2020"
"19004219","14.75","V","1","2020","14","V","1","2020","13.9","V","1","2020","11.75","V","1","2020","17.5","V","1","2020","14.5","V","1","2020","14.4","V","1","2020","12","V","1","2020","10,625","V","1","2020","14.5","V","1","2020","17","V","1","2020","15","V","1","2020","10","V","1","2020","13,188","V","1","2020"
"19004241","10,875","V","1","2020","12.7","V","1","2020","12","V","1","2020","10","V","1","2020","13","V","1","2020","17","V","1","2020","12,596","V","1","2020","13","V","1","2020","12,238","V","1","2020","18","V","1","2020","11","V","1","2020","14","V","1","2020","16.5","V","1","2020","14,123","V","1","2020"
"19004252","10","V","2","2020","6","NV","2","2020","10","V","2","2020","10.75","V","1","2020","1","NV","2","2020","10","V","2","2020","7,958","NV","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","2","2020","9.5","AC","2","2020","13.25","V","1","2020","10,458","V","2","2020"
"19004268","8","AC","2","2020","7","AC","2","2020","10","V","2","2020","10","V","2","2020","11.5","V","1","2020","10","V","2","2020","9,417","AC","2","2020","10","V","1","2020","10.03","V","1","2020","11","V","1","2020","10","V","2","2020","10","V","1","2020","10.75","V","1","2020","10,297","V","2","2020"
"19004273","8.25","NV","2","2020","10.5","V","1","2020","10","V","2","2020","8","NV","2","2020","3","NV","2","2020","8.5","NV","2","2020","8,042","NV","2","2020","10","V","2","2020","8,025","NV","2","2020","7.1","NV","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","9,188","NV","2","2020"
"19004319","","","","","10","V","2","2020","7","NV","2","2020","8","NV","2","2020","0","NRA","1","2020","","","","","","","1","2020","2","NV","2","2020","","","","","3","NV","2","2020","","","","","4","NV","2","2020","0","NRA","1","2020","","","1","2020"
"19004326","10","V","2","2020","7","NV","2","2020","10","V","2","2020","8","NV","2","2020","10","V","2","2020","8","NV","2","2020","8,833","NV","2","2020","10","V","1","2020","10","V","2","2020","5,438","NV","2","2020","6","NV","2","2020","10","V","2","2020","10","V","2","2020","8,573","NV","2","2020"
"19004333","","","","","","","","","","","","","7.5","NV","2","2020","","","","","","","","","","","1","2020","4","NV","2","2020","7,663","NV","2","2020","0","NRA","1","2020","12","V","1","2020","0","NRA","1","2020","10","V","1","2020","5,611","NV","2","2020"
"19004340","10","V","2","2020","10","V","2","2020","10","V","2","2020","10.75","V","1","2020","15.5","V","1","2020","16","V","1","2020","12,042","V","2","2020","10","V","1","2020","10","V","2","2020","10.75","V","1","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10,125","V","2","2020"
"19004352","9.5","NV","2","2020","6.9","NV","2","2020","10","V","2","2020","8.5","NV","2","2020","4","NV","2","2020","10","V","2","2020","8.15","NV","2","2020","10","V","2","2020","6,925","NV","2","2020","6.25","NV","2","2020","10","V","2","2020","5.75","NV","2","2020","14","V","1","2020","8,821","NV","2","2020"
"19004368","9.5","NV","2","2020","10","V","2","2020","10","V","2","2020","10.5","V","1","2020","8","NV","2","2020","5.5","NV","2","2020","8,917","NV","2","2020","10","V","1","2020","8,437","NV","2","2020","6.25","NV","2","2020","10","V","2","2020","7.25","NV","2","2020","11","V","1","2020","8,823","NV","2","2020"
"19004380","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","9.5","NV","2","2020","","","","","","","1","2020","10","V","2","2020","4,925","NV","2","2020","","","","","12","V","1","2020","10","V","2","2020","10","V","2","2020","","","1","2020"
"19004401","9.25","AC","2","2020","10","V","1","2020","10","V","2","2020","9.5","AC","2","2020","14","V","1","2020","12","V","1","2020","10,792","V","2","2020","11","V","1","2020","10","V","2","2020","10","V","2","2020","11","V","1","2020","10","V","1","2020","10","V","1","2020","10,333","V","2","2020"
"19004417","11,375","V","1","2020","10","V","2","2020","13","V","1","2020","10","V","1","2020","7.5","AC","2","2020","10","V","2","2020","10,313","V","2","2020","10","V","1","2020","10.25","V","1","2020","10","V","1","2020","10","V","1","2020","16","V","1","2020","18","V","1","2020","12,375","V","1","2020"
"19004442","11","V","1","2020","10","V","2","2020","11.2","V","1","2020","10","V","2","2020","4","NV","2","2020","","","","","","","1","2020","12","V","1","2020","10","V","1","2020","7","AC","2","2020","13","V","1","2020","9","AC","2","2020","10","V","2","2020","10,167","V","2","2020"
"19004460","","","","","","","","","10","V","2","2020","10","V","1","2020","1","NV","2","2020","","","","","","","1","2020","10","V","2","2020","10","V","2","2020","6","NV","2","2020","10","V","1","2020","7","NV","2","2020","10","V","2","2020","8,833","NV","2","2020"
"19004462","9","AC","2","2020","11.5","V","1","2020","10.5","V","1","2020","10.25","V","1","2020","7","AC","2","2020","13.5","V","1","2020","10,292","V","2","2020","10","V","1","2020","13,438","V","1","2020","14.45","V","1","2020","14","V","1","2020","16","V","1","2020","12","V","1","2020","13,315","V","1","2020"
"19004465","9.25","AC","2","2020","10.1","V","1","2020","10.5","V","1","2020","8.5","AC","2","2020","7","AC","2","2020","9","AC","2","2020","9,058","AC","2","2020","10","V","1","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","15.5","V","1","2020","10","V","2","2020","10,917","V","2","2020"
"19004496","10","V","2","2020","10","V","1","2020","10.5","V","1","2020","10","V","1","2020","18.5","V","1","2020","12","V","1","2020","11,833","V","2","2020","10","V","1","2020","11,025","V","1","2020","10","V","2","2020","10","V","1","2020","14.25","V","1","2020","14","V","1","2020","11,546","V","2","2020"
"19004500","10,875","V","1","2020","10","V","2","2020","13","V","1","2020","9","AC","2","2020","11","V","1","2020","14","V","1","2020","11,313","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","2","2020","10","V","1","2020","10","V","1","2020","13","V","1","2020","10.5","V","2","2020"
